filename,instrument,technique,note,dynamic,midi,lpc_F1,lpc_F2,lpc_F3,fp_centroid,cep_F1_order40,cep_F1_order80,cep_F1_order160
Tbn+SH-ord-A#2-mf-N-N.wav,Tbn+SH,ord,A#2,mf,46,3554.5,,,1041.8,3262.3,1076.7,1055.1
Tbn+SH-ord-A#3-mf-N-N.wav,Tbn+SH,ord,A#3,mf,58,282.7,3555.6,,857.2,3240.7,3046.9,1033.6
Tbn+SH-ord-A#4-mf-N-N.wav,Tbn+SH,ord,A#4,mf,70,1076.7,3802.6,,1087.0,3154.6,1119.7,1001.3
Tbn+SH-ord-A2-mf-N-T15d.wav,Tbn+SH,ord,A2,mf,45,3168.0,,,1059.6,3423.8,1065.9,1044.4
Tbn+SH-ord-A3-mf-N-T11d.wav,Tbn+SH,ord,A3,mf,57,337.1,3210.6,,900.9,3122.3,3046.9,1044.4
Tbn+SH-ord-A4-mf-N-N.wav,Tbn+SH,ord,A4,mf,69,696.0,2995.6,3605.4,1315.0,3143.8,1141.3,1313.5
Tbn+SH-ord-B2-mf-N-N.wav,Tbn+SH,ord,B2,mf,47,240.8,3769.9,,1028.2,3380.7,1109.0,1044.4
Tbn+SH-ord-B3-mf-N-N.wav,Tbn+SH,ord,B3,mf,59,613.6,3551.5,,1009.5,3100.8,1087.4,1033.6
Tbn+SH-ord-C#2-mf-N-N.wav,Tbn+SH,ord,C#2,mf,37,3451.4,,,996.4,3316.1,1076.7,1044.4
Tbn+SH-ord-C#3-mf-N-N.wav,Tbn+SH,ord,C#3,mf,49,1323.3,3327.7,,1128.6,3219.2,1109.0,1044.4
Tbn+SH-ord-C#4-mf-N-N.wav,Tbn+SH,ord,C#4,mf,61,467.8,3831.4,,1030.2,3143.8,1065.9,1109.0
Tbn+SH-ord-C2-mf-N-T32u.wav,Tbn+SH,ord,C2,mf,36,3535.7,,,1029.3,3369.9,1098.2,1055.1
Tbn+SH-ord-C3-mf-N-N.wav,Tbn+SH,ord,C3,mf,48,1032.3,3771.1,,1051.4,3434.5,1076.7,1044.4
Tbn+SH-ord-C4-mf-N-N.wav,Tbn+SH,ord,C4,mf,60,1028.7,3955.7,,1049.2,3165.4,1087.4,1055.1
Tbn+SH-ord-D#2-mf-N-N.wav,Tbn+SH,ord,D#2,mf,39,3634.4,,,999.4,3326.9,1065.9,1044.4
Tbn+SH-ord-D#3-mf-N-N.wav,Tbn+SH,ord,D#3,mf,51,1126.0,3625.8,,1077.8,3283.8,1130.5,1044.4
Tbn+SH-ord-D#4-mf-N-N.wav,Tbn+SH,ord,D#4,mf,63,560.2,3357.2,,920.4,3165.4,1119.7,979.8
Tbn+SH-ord-D2-mf-N-T17d.wav,Tbn+SH,ord,D2,mf,38,3610.1,,,987.9,3208.4,1044.4,1033.6
Tbn+SH-ord-D3-mf-N-N.wav,Tbn+SH,ord,D3,mf,50,1047.0,,,1071.1,3122.3,1109.0,1055.1
Tbn+SH-ord-D4-mf-N-N.wav,Tbn+SH,ord,D4,mf,62,496.7,3053.8,,1090.4,3079.2,2993.1,1152.0
Tbn+SH-ord-E2-mf-N-T11u.wav,Tbn+SH,ord,E2,mf,40,3501.0,,,1054.2,3262.3,2982.3,1055.1
Tbn+SH-ord-E3-mf-N-N.wav,Tbn+SH,ord,E3,mf,52,218.0,3566.9,,869.2,3208.4,1119.7,1044.4
Tbn+SH-ord-E4-mf-N-N.wav,Tbn+SH,ord,E4,mf,64,901.1,3928.2,,929.2,3154.6,1087.4,1012.1
Tbn+SH-ord-F#2-mf-N-T14u_R100u.wav,Tbn+SH,ord,F#2,mf,42,3658.9,,,1029.4,3509.9,1173.6,1098.2
Tbn+SH-ord-F#3-mf-N-N.wav,Tbn+SH,ord,F#3,mf,54,1495.9,3214.5,,1164.3,3176.1,1119.7,1055.1
Tbn+SH-ord-F#4-mf-N-N.wav,Tbn+SH,ord,F#4,mf,66,961.0,3470.6,,1040.1,3230.0,1130.5,1087.4
Tbn+SH-ord-F2-mf-N-T14u.wav,Tbn+SH,ord,F2,mf,41,3440.1,,,980.9,3348.4,1098.2,1044.4
Tbn+SH-ord-F3-mf-N-N.wav,Tbn+SH,ord,F3,mf,53,857.4,3937.1,,1019.3,3186.9,1119.7,1044.4
Tbn+SH-ord-F4-mf-N-N.wav,Tbn+SH,ord,F4,mf,65,985.8,3316.2,,987.2,3133.1,1119.7,1044.4
Tbn+SH-ord-G#2-mf-N-T15d_R100d.wav,Tbn+SH,ord,G#2,mf,44,2979.2,,,1018.1,2691.7,1012.1,150.7
Tbn+SH-ord-G#3-mf-N-N.wav,Tbn+SH,ord,G#3,mf,56,1040.3,3790.7,,1031.5,3251.5,1098.2,1044.4
Tbn+SH-ord-G#4-mf-N-N.wav,Tbn+SH,ord,G#4,mf,68,647.4,3300.5,,1188.5,3197.7,1141.3,419.9
Tbn+SH-ord-G2-mf-N-T15d_R200d.wav,Tbn+SH,ord,G2,mf,43,2857.4,,,996.8,2637.8,925.9,969.0
Tbn+SH-ord-G3-mf-N-N.wav,Tbn+SH,ord,G3,mf,55,1194.2,3958.8,,1150.1,3143.8,1098.2,1044.4
Tbn+SH-ord-G4-mf-N-N.wav,Tbn+SH,ord,G4,mf,67,876.8,3357.9,,1092.3,3154.6,1130.5,1141.3
