filename,instrument,technique,note,dynamic,midi,lpc_F1,lpc_F2,lpc_F3,fp_centroid,cep_F1_order40,cep_F1_order80,cep_F1_order160
TpC+SS-ord-A#3-mf-N-T24u.wav,TpC+SS,ord,A#3,mf,58,1731.0,3308.4,,1203.7,2250.2,2271.8,2885.4
TpC+SS-ord-A#4-mf-N-N.wav,TpC+SS,ord,A#4,mf,70,1824.3,3111.8,,1225.0,2271.8,2164.1,2336.4
TpC+SS-ord-A#5-mf-N-T11d.wav,TpC+SS,ord,A#5,mf,82,1882.8,3111.6,,960.8,2239.5,1927.2,2799.3
TpC+SS-ord-A3-mf-N-T23u.wav,TpC+SS,ord,A3,mf,57,1548.1,3346.7,,1194.5,2185.6,2131.8,2056.4
TpC+SS-ord-A4-mf-N-N.wav,TpC+SS,ord,A4,mf,69,1574.9,3057.6,,1248.7,2207.2,2078.0,1335.1
TpC+SS-ord-A5-mf-N-N.wav,TpC+SS,ord,A5,mf,81,622.8,2709.5,,1209.6,2228.7,2637.8,2648.6
TpC+SS-ord-B3-mf-N-N.wav,TpC+SS,ord,B3,mf,59,1812.4,3184.9,,1251.9,2250.2,2239.5,161.5
TpC+SS-ord-B4-mf-N-N.wav,TpC+SS,ord,B4,mf,71,1769.4,3539.7,,1264.1,2250.2,2142.6,1981.1
TpC+SS-ord-B5-mf-N-N.wav,TpC+SS,ord,B5,mf,83,1942.3,3708.3,,1002.8,2336.4,2034.9,990.5
TpC+SS-ord-C#4-mf-N-T12u.wav,TpC+SS,ord,C#4,mf,61,1704.8,3509.5,,1311.0,2217.9,2196.4,1668.8
TpC+SS-ord-C#5-mf-N-N.wav,TpC+SS,ord,C#5,mf,73,1683.7,3213.8,,1423.4,2088.7,2239.5,1658.1
TpC+SS-ord-C#6-mf-N-N.wav,TpC+SS,ord,C#6,mf,85,1886.8,3359.2,,1121.7,2282.5,2217.9,2228.7
TpC+SS-ord-C4-mf-N-N.wav,TpC+SS,ord,C4,mf,60,1812.0,3149.5,,1203.4,2239.5,2174.9,172.3
TpC+SS-ord-C5-mf-N-N.wav,TpC+SS,ord,C5,mf,72,1811.0,3471.0,,1362.5,2228.7,2239.5,516.8
TpC+SS-ord-C6-mf-N-N.wav,TpC+SS,ord,C6,mf,84,1831.4,3161.2,,1059.4,2347.1,2121.0,1044.4
TpC+SS-ord-D#4-mf-N-N.wav,TpC+SS,ord,D#4,mf,63,1940.8,3724.9,,1145.0,2196.4,2088.7,2497.9
TpC+SS-ord-D#5-mf-N-N.wav,TpC+SS,ord,D#5,mf,75,1784.6,3391.2,,978.2,2142.6,635.2,624.5
TpC+SS-ord-D#6-mf-N-N.wav,TpC+SS,ord,D#6,mf,87,2291.9,3095.6,,1249.0,2454.8,2497.9,2487.1
TpC+SS-ord-D4-mf-N-N.wav,TpC+SS,ord,D4,mf,62,2047.7,3351.8,,1319.5,2217.9,2142.6,2336.4
TpC+SS-ord-D5-mf-N-N.wav,TpC+SS,ord,D5,mf,74,2078.4,3345.3,,1386.5,2228.7,2347.1,581.4
TpC+SS-ord-D6-mf-N-T13u.wav,TpC+SS,ord,D6,mf,86,2028.9,2733.8,,1182.7,2357.9,2336.4,2347.1
TpC+SS-ord-E4-mf-N-N.wav,TpC+SS,ord,E4,mf,64,1512.2,2668.0,,1197.0,2174.9,2078.0,990.5
TpC+SS-ord-E5-mf-N-T10u.wav,TpC+SS,ord,E5,mf,76,1928.7,3853.3,3862.4,1009.1,2250.2,678.3,667.5
TpC+SS-ord-F#3-mf-N-N.wav,TpC+SS,ord,F#3,mf,54,1802.6,3134.5,,1238.3,2217.9,2088.7,193.8
TpC+SS-ord-F#4-mf-N-N.wav,TpC+SS,ord,F#4,mf,66,1621.5,3030.0,,1124.9,2228.7,2121.0,742.9
TpC+SS-ord-F#5-mf-N-N.wav,TpC+SS,ord,F#5,mf,78,1842.3,3616.8,,1165.6,2174.9,764.4,742.9
TpC+SS-ord-F4-mf-N-T17u.wav,TpC+SS,ord,F4,mf,65,1500.5,2799.4,,1224.6,2164.1,2121.0,1055.1
TpC+SS-ord-F5-mf-N-N.wav,TpC+SS,ord,F5,mf,77,1817.9,2922.1,,1088.7,2174.9,2099.5,2088.7
TpC+SS-ord-G#3-mf-N-T25u.wav,TpC+SS,ord,G#3,mf,56,1765.8,3181.7,,1195.2,2217.9,2164.1,2013.4
TpC+SS-ord-G#4-mf-N-N.wav,TpC+SS,ord,G#4,mf,68,1514.5,2662.1,,1265.9,2131.8,2088.7,430.7
TpC+SS-ord-G#5-mf-N-R100d.wav,TpC+SS,ord,G#5,mf,80,1891.7,2636.9,,1139.8,2088.7,2508.6,829.0
TpC+SS-ord-G3-mf-N-T10u.wav,TpC+SS,ord,G3,mf,55,1604.4,3383.0,,1210.2,2131.8,2121.0,2863.9
TpC+SS-ord-G4-mf-N-N.wav,TpC+SS,ord,G4,mf,67,1627.2,3138.8,,1232.9,2196.4,2099.5,775.2
TpC+SS-ord-G5-mf-N-N.wav,TpC+SS,ord,G5,mf,79,1854.7,3678.1,,1299.0,2185.6,818.3,1582.7
