filename,instrument,technique,note,dynamic,midi,lpc_F1,lpc_F2,lpc_F3,fp_centroid,cep_F1_order40,cep_F1_order80,cep_F1_order160
Vn+S-ord-A#3-ff-4c-N.wav,Vn+S,ord,A#3,ff,58,967.2,3567.5,,1007.3,538.3,387.6,376.8
Vn+S-ord-A#3-mf-4c-N.wav,Vn+S,ord,A#3,mf,58,955.4,,,995.6,516.8,409.1,398.4
Vn+S-ord-A#3-pp-4c-N.wav,Vn+S,ord,A#3,pp,58,571.6,3290.2,,978.4,1916.5,419.9,409.1
Vn+S-ord-A#4-ff-2c-N.wav,Vn+S,ord,A#4,ff,70,900.9,3518.5,,1016.9,527.6,344.5,3305.3
Vn+S-ord-A#4-ff-3c-N.wav,Vn+S,ord,A#4,ff,70,755.5,3537.5,,1008.5,602.9,376.8,398.4
Vn+S-ord-A#4-ff-4c-N.wav,Vn+S,ord,A#4,ff,70,2349.9,,,1026.0,613.7,387.6,2777.8
Vn+S-ord-A#4-mf-2c-N.wav,Vn+S,ord,A#4,mf,70,965.4,3152.3,,991.4,3176.1,323.0,3316.1
Vn+S-ord-A#4-mf-3c-N.wav,Vn+S,ord,A#4,mf,70,1357.2,,,1005.8,506.0,355.3,398.4
Vn+S-ord-A#4-mf-4c-N.wav,Vn+S,ord,A#4,mf,70,2162.7,,,1018.8,538.3,387.6,398.4
Vn+S-ord-A#4-pp-2c-T11u.wav,Vn+S,ord,A#4,pp,70,1003.1,3396.7,,1017.7,2993.1,323.0,925.9
Vn+S-ord-A#4-pp-3c-N.wav,Vn+S,ord,A#4,pp,70,895.9,3791.0,,1022.5,2637.8,323.0,904.4
Vn+S-ord-A#4-pp-4c-N.wav,Vn+S,ord,A#4,pp,70,727.5,,,1057.6,1981.1,344.5,419.9
Vn+S-ord-A#5-ff-1c-N.wav,Vn+S,ord,A#5,ff,82,1092.0,3738.3,,938.3,624.5,355.3,925.9
Vn+S-ord-A#5-ff-2c-N.wav,Vn+S,ord,A#5,ff,82,1033.7,3968.2,,936.9,656.8,861.3,915.2
Vn+S-ord-A#5-mf-1c-N.wav,Vn+S,ord,A#5,mf,82,1071.2,3878.9,,941.8,613.7,2724.0,3746.8
Vn+S-ord-A#5-mf-2c-N.wav,Vn+S,ord,A#5,mf,82,1052.2,3866.0,,937.0,592.2,3757.5,915.2
Vn+S-ord-A#5-pp-1c-N.wav,Vn+S,ord,A#5,pp,82,1058.1,3718.0,,942.9,506.0,2777.8,3736.0
Vn+S-ord-A#5-pp-2c-R100u.wav,Vn+S,ord,A#5,pp,82,1067.2,3615.2,,971.9,452.2,1722.7,3725.2
Vn+S-ord-A#6-ff-1c-T17d.wav,Vn+S,ord,A#6,ff,94,2330.6,3808.6,,1042.0,635.2,3746.8,3757.5
Vn+S-ord-A#6-mf-1c-T29d.wav,Vn+S,ord,A#6,mf,94,3708.4,,,1080.7,581.4,3725.2,3725.2
Vn+S-ord-A#6-pp-1c-T18d.wav,Vn+S,ord,A#6,pp,94,1873.0,3726.3,,1081.7,1851.9,3703.7,3725.2
Vn+S-ord-A3-ff-4c-N.wav,Vn+S,ord,A3,ff,57,1361.4,,,1104.1,592.2,398.4,398.4
Vn+S-ord-A3-mf-4c-N.wav,Vn+S,ord,A3,mf,57,1333.2,,,1083.2,538.3,441.4,376.8
Vn+S-ord-A3-pp-4c-N.wav,Vn+S,ord,A3,pp,57,1245.7,3418.7,,1088.0,538.3,441.4,3488.4
Vn+S-ord-A4-ff-2c-N.wav,Vn+S,ord,A4,ff,69,2667.9,,,1025.6,559.9,366.1,409.1
Vn+S-ord-A4-ff-3c-N.wav,Vn+S,ord,A4,ff,69,2748.2,,,1093.6,624.5,366.1,2637.8
Vn+S-ord-A4-ff-4c-N.wav,Vn+S,ord,A4,ff,69,2604.1,,,1152.8,613.7,398.4,2670.1
Vn+S-ord-A4-mf-2c-N.wav,Vn+S,ord,A4,mf,69,2493.8,,,1042.4,2939.3,344.5,3488.4
Vn+S-ord-A4-mf-3c-N.wav,Vn+S,ord,A4,mf,69,2300.4,,,1068.8,549.1,366.1,376.8
Vn+S-ord-A4-mf-4c-N.wav,Vn+S,ord,A4,mf,69,2146.9,,,1097.7,2454.8,376.8,387.6
Vn+S-ord-A4-pp-2c-N.wav,Vn+S,ord,A4,pp,69,3082.3,,,1053.0,2896.2,2767.0,3434.5
Vn+S-ord-A4-pp-3c-T10d.wav,Vn+S,ord,A4,pp,69,1126.4,3472.9,,1054.8,2336.4,323.0,366.1
Vn+S-ord-A4-pp-4c-N.wav,Vn+S,ord,A4,pp,69,1965.3,,,1110.0,1959.5,333.8,398.4
Vn+S-ord-A5-ff-1c-N.wav,Vn+S,ord,A5,ff,81,3754.8,,,963.1,602.9,3509.9,3520.7
Vn+S-ord-A5-ff-2c-R100d.wav,Vn+S,ord,A5,ff,81,972.9,3791.5,,991.6,613.7,3499.1,3542.2
Vn+S-ord-A5-mf-1c-N.wav,Vn+S,ord,A5,mf,81,3525.9,,,1030.6,538.3,2670.1,3531.4
Vn+S-ord-A5-mf-2c-R100d.wav,Vn+S,ord,A5,mf,81,995.4,3662.0,,996.8,559.9,3531.4,3542.2
Vn+S-ord-A5-pp-1c-N.wav,Vn+S,ord,A5,pp,81,3534.3,,,968.5,516.8,3520.7,3520.7
Vn+S-ord-A5-pp-2c-N.wav,Vn+S,ord,A5,pp,81,962.4,3489.2,,983.8,355.3,3553.0,3509.9
Vn+S-ord-A6-ff-1c-N.wav,Vn+S,ord,A6,ff,93,2631.3,3586.9,,1336.6,689.1,3553.0,3553.0
Vn+S-ord-A6-mf-1c-T12d.wav,Vn+S,ord,A6,mf,93,3519.8,,,1285.8,613.7,3553.0,3531.4
Vn+S-ord-A6-pp-1c-T12d.wav,Vn+S,ord,A6,pp,93,1643.7,3524.9,,1316.1,3445.3,3509.9,3520.7
Vn+S-ord-B3-ff-4c-N.wav,Vn+S,ord,B3,ff,59,1187.5,3846.0,,1117.1,613.7,398.4,398.4
Vn+S-ord-B3-mf-4c-T10u.wav,Vn+S,ord,B3,mf,59,832.0,3944.7,,1039.9,1894.9,409.1,398.4
Vn+S-ord-B3-pp-4c-R100u.wav,Vn+S,ord,B3,pp,59,805.0,3555.4,,1015.1,1981.1,452.2,430.7
Vn+S-ord-B4-ff-2c-N.wav,Vn+S,ord,B4,ff,71,3328.8,,,1175.7,549.1,344.5,3423.8
Vn+S-ord-B4-ff-3c-N.wav,Vn+S,ord,B4,ff,71,889.4,3773.5,,1193.3,592.2,366.1,1518.1
Vn+S-ord-B4-ff-4c-N.wav,Vn+S,ord,B4,ff,71,1175.8,3161.6,,1341.8,570.6,387.6,1496.6
Vn+S-ord-B4-mf-2c-N.wav,Vn+S,ord,B4,mf,71,3500.8,,,1160.4,441.4,333.8,3477.6
Vn+S-ord-B4-mf-3c-N.wav,Vn+S,ord,B4,mf,71,932.3,3734.4,,1213.2,1938.0,344.5,1528.9
Vn+S-ord-B4-mf-4c-N.wav,Vn+S,ord,B4,mf,71,2201.5,,,1253.1,2637.8,366.1,409.1
Vn+S-ord-B4-pp-2c-N.wav,Vn+S,ord,B4,pp,71,3271.4,,,1159.1,3186.9,1636.5,3423.8
Vn+S-ord-B4-pp-3c-N.wav,Vn+S,ord,B4,pp,71,909.3,3695.4,,1175.4,2874.7,323.0,3488.4
Vn+S-ord-B4-pp-4c-N.wav,Vn+S,ord,B4,pp,71,1560.0,,,1217.0,2153.3,355.3,1485.8
Vn+S-ord-B5-ff-1c-N.wav,Vn+S,ord,B5,ff,83,2120.1,,,991.1,613.7,344.5,969.0
Vn+S-ord-B5-ff-2c-N.wav,Vn+S,ord,B5,ff,83,1475.9,3945.0,,993.1,613.7,355.3,1981.1
Vn+S-ord-B5-mf-1c-N.wav,Vn+S,ord,B5,mf,83,1157.6,3891.1,,998.6,581.4,333.8,969.0
Vn+S-ord-B5-mf-2c-N.wav,Vn+S,ord,B5,mf,83,1675.8,3920.2,,983.2,592.2,344.5,1970.3
Vn+S-ord-B5-pp-1c-N.wav,Vn+S,ord,B5,pp,83,1308.7,3308.5,,1004.4,538.3,2896.2,2971.6
Vn+S-ord-B5-pp-2c-N.wav,Vn+S,ord,B5,pp,83,1428.7,3971.8,,978.2,538.3,2002.6,1970.3
Vn+S-ord-B6-ff-1c-T22d.wav,Vn+S,ord,B6,ff,95,1992.2,,,1013.0,624.5,2013.4,1991.8
Vn+S-ord-B6-mf-1c-T28d.wav,Vn+S,ord,B6,mf,95,1959.5,3921.7,,1071.6,1884.2,1991.8,1970.3
Vn+S-ord-B6-pp-1c-T17d.wav,Vn+S,ord,B6,pp,95,1945.9,3903.2,,1097.6,1819.6,1959.5,1970.3
Vn+S-ord-C#4-ff-4c-N.wav,Vn+S,ord,C#4,ff,61,2025.3,,,1110.8,549.1,376.8,290.7
