filename,instrument,technique,note,dynamic,midi,lpc_F1,lpc_F2,lpc_F3,fp_centroid,cep_F1_order40,cep_F1_order80,cep_F1_order160
TpC+SC-ord-A#3-mf-N-N.wav,TpC+SC,ord,A#3,mf,58,1674.6,2770.1,,1546.2,1776.5,1636.5,1625.8
TpC+SC-ord-A#4-mf-N-N.wav,TpC+SC,ord,A#4,mf,70,1877.8,3469.8,,1363.9,1851.9,1604.2,1894.9
TpC+SC-ord-A#5-mf-N-N.wav,TpC+SC,ord,A#5,mf,82,1967.7,,,1169.3,1841.1,1808.8,1862.6
TpC+SC-ord-A3-mf-N-N.wav,TpC+SC,ord,A3,mf,57,1709.5,3368.9,,1576.6,1808.8,1615.0,1625.8
TpC+SC-ord-A4-mf-N-N.wav,TpC+SC,ord,A4,mf,69,1756.5,3441.8,,1605.1,1776.5,1625.8,1765.7
TpC+SC-ord-A5-mf-N-N.wav,TpC+SC,ord,A5,mf,81,1773.5,3560.1,,1726.5,1851.9,1711.9,1765.7
TpC+SC-ord-B3-mf-N-N.wav,TpC+SC,ord,B3,mf,59,1761.5,2982.8,,1572.6,1830.3,1647.3,1625.8
TpC+SC-ord-B4-mf-N-N.wav,TpC+SC,ord,B4,mf,71,1808.4,3483.1,,1442.5,1841.1,1647.3,1539.6
TpC+SC-ord-B5-mf-N-T15u.wav,TpC+SC,ord,B5,mf,83,2017.2,,,1155.9,1851.9,1841.1,1981.1
TpC+SC-ord-C#4-mf-N-T12d.wav,TpC+SC,ord,C#4,mf,61,1738.6,3390.5,,1555.6,1798.0,1636.5,1658.1
TpC+SC-ord-C#5-mf-N-N.wav,TpC+SC,ord,C#5,mf,73,1718.8,2868.6,,1617.6,1873.4,1690.4,1658.1
TpC+SC-ord-C#6-mf-N-N.wav,TpC+SC,ord,C#6,mf,85,2234.1,,,1172.1,1851.9,2217.9,2217.9
TpC+SC-ord-C4-mf-N-N.wav,TpC+SC,ord,C4,mf,60,1649.4,3335.1,,1504.4,1776.5,1647.3,1604.2
TpC+SC-ord-C5-mf-N-N.wav,TpC+SC,ord,C5,mf,72,1683.0,3541.3,,1544.1,1873.4,1668.8,1593.5
TpC+SC-ord-C6-mf-N-N.wav,TpC+SC,ord,C6,mf,84,2508.0,3617.7,,1192.1,1841.1,2153.3,2088.7
TpC+SC-ord-D#4-mf-N-N.wav,TpC+SC,ord,D#4,mf,63,1688.5,3200.9,,1515.9,1830.3,1636.5,1571.9
TpC+SC-ord-D#5-mf-N-T21u.wav,TpC+SC,ord,D#5,mf,75,1878.4,3727.7,,1206.0,1873.4,1841.1,1873.4
TpC+SC-ord-D#6-mf-N-N.wav,TpC+SC,ord,D#6,mf,87,3745.5,,,1280.8,1507.3,3714.5,3736.0
TpC+SC-ord-D4-mf-N-T23u.wav,TpC+SC,ord,D4,mf,62,1877.9,3499.8,,1621.5,1894.9,1701.1,1755.0
TpC+SC-ord-D5-mf-N-N.wav,TpC+SC,ord,D5,mf,74,1853.8,3392.5,,1695.3,1884.2,1755.0,1755.0
TpC+SC-ord-D6-mf-N-N.wav,TpC+SC,ord,D6,mf,86,2528.6,3662.4,,1239.1,3542.2,2304.1,2347.1
TpC+SC-ord-E4-mf-N-N.wav,TpC+SC,ord,E4,mf,64,1762.8,3256.4,,1545.6,1711.9,1636.5,1658.1
TpC+SC-ord-E5-mf-N-N.wav,TpC+SC,ord,E5,mf,76,1956.3,,,1273.1,1830.3,1991.8,1970.3
TpC+SC-ord-F#3-mf-N-T14d.wav,TpC+SC,ord,F#3,mf,54,1731.2,3397.5,,1484.8,1765.7,1593.5,1571.9
TpC+SC-ord-F#4-mf-N-N.wav,TpC+SC,ord,F#4,mf,66,1826.2,,,1387.8,1798.0,1615.0,1851.9
TpC+SC-ord-F#5-mf-N-N.wav,TpC+SC,ord,F#5,mf,78,1842.2,3628.5,,1459.6,1841.1,1561.2,1518.1
TpC+SC-ord-F4-mf-N-N.wav,TpC+SC,ord,F4,mf,65,1827.8,3571.6,,1614.7,1819.6,1647.3,1733.4
TpC+SC-ord-F5-mf-N-N.wav,TpC+SC,ord,F5,mf,77,1867.0,3523.3,,1409.9,1830.3,2121.0,2088.7
TpC+SC-ord-G#3-mf-N-T26u.wav,TpC+SC,ord,G#3,mf,56,1801.2,3486.8,,1479.6,1830.3,1658.1,1658.1
TpC+SC-ord-G#4-mf-N-N.wav,TpC+SC,ord,G#4,mf,68,1794.1,3626.5,,1570.9,1862.6,1625.8,1658.1
TpC+SC-ord-G#5-mf-N-N.wav,TpC+SC,ord,G#5,mf,80,1679.1,3443.5,,1646.1,1851.9,1679.6,1679.6
TpC+SC-ord-G3-mf-N-N.wav,TpC+SC,ord,G3,mf,55,1667.7,3430.1,,1530.7,1787.3,1604.2,1625.8
TpC+SC-ord-G4-mf-N-N.wav,TpC+SC,ord,G4,mf,67,1638.6,3237.7,,1515.5,1808.8,1647.3,1582.7
TpC+SC-ord-G5-mf-N-N.wav,TpC+SC,ord,G5,mf,79,1604.9,3174.1,,1555.1,1830.3,1615.0,1582.7
