filename,instrument,technique,note,dynamic,midi,lpc_F1,lpc_F2,lpc_F3,fp_centroid,cep_F1_order40,cep_F1_order80,cep_F1_order160
Tbn-ord-A#1-ff-N-T14d.wav,Tbn,ord,A#1,ff,34,1099.6,2517.7,,1074.8,818.3,829.0,764.4
Tbn-ord-A#1-mf-N-N.wav,Tbn,ord,A#1,mf,34,927.3,1995.8,,978.2,807.5,775.2,764.4
Tbn-ord-A#1-pp-N-N.wav,Tbn,ord,A#1,pp,34,720.4,1161.3,,877.3,699.8,538.3,495.3
Tbn-ord-A#2-ff-N-N.wav,Tbn,ord,A#2,ff,46,1161.6,2710.2,,1092.5,829.0,915.2,775.2
Tbn-ord-A#2-mf-N-N.wav,Tbn,ord,A#2,mf,46,760.3,1510.0,,946.4,742.9,452.2,764.4
Tbn-ord-A#2-pp-N-N.wav,Tbn,ord,A#2,pp,46,670.8,3221.3,,875.1,699.8,430.7,473.7
Tbn-ord-A#3-ff-N-N.wav,Tbn,ord,A#3,ff,58,1149.9,2665.8,,1051.2,839.8,990.5,807.5
Tbn-ord-A#3-mf-N-N.wav,Tbn,ord,A#3,mf,58,642.6,1173.2,,860.4,721.4,441.4,484.5
Tbn-ord-A#3-pp-N-N.wav,Tbn,ord,A#3,pp,58,587.4,3210.5,,780.6,613.7,409.1,484.5
Tbn-ord-A#4-ff-N-N.wav,Tbn,ord,A#4,ff,70,1212.5,2748.2,,1112.4,861.3,936.7,925.9
Tbn-ord-A#4-mf-N-N.wav,Tbn,ord,A#4,mf,70,979.1,1137.6,2399.1,1066.7,829.0,893.6,473.7
Tbn-ord-A#4-pp-N-N.wav,Tbn,ord,A#4,pp,70,649.8,1456.0,,1037.3,786.0,667.5,473.7
Tbn-ord-A2-ff-N-N.wav,Tbn,ord,A2,ff,45,1026.8,2309.3,3944.5,1042.4,807.5,915.2,796.7
Tbn-ord-A2-mf-N-N.wav,Tbn,ord,A2,mf,45,733.3,936.3,,863.1,721.4,484.5,732.1
Tbn-ord-A2-pp-N-N.wav,Tbn,ord,A2,pp,45,620.3,,,801.7,549.1,409.1,204.6
Tbn-ord-A3-ff-N-N.wav,Tbn,ord,A3,ff,57,1091.0,2549.2,3864.0,1049.9,839.8,947.5,742.9
Tbn-ord-A3-mf-N-N.wav,Tbn,ord,A3,mf,57,666.7,1252.9,,847.3,742.9,441.4,753.7
