filename,instrument,technique,note,dynamic,midi,lpc_F1,lpc_F2,lpc_F3,fp_centroid,cep_F1_order40,cep_F1_order80,cep_F1_order160
Tbn+SW-ord_closed-A#2-mf-N-N.wav,Tbn+SW,ord_closed,A#2,mf,46,539.4,,,887.6,3079.2,516.8,463.0
Tbn+SW-ord_closed-A#3-mf-N-N.wav,Tbn+SW,ord_closed,A#3,mf,58,879.9,,,907.2,,2379.4,2336.4
Tbn+SW-ord_closed-A#4-mf-N-N.wav,Tbn+SW,ord_closed,A#4,mf,70,1542.4,3012.6,,1144.2,1755.0,1615.0,463.0
Tbn+SW-ord_closed-A2-mf-N-N.wav,Tbn+SW,ord_closed,A2,mf,45,654.3,,,912.4,366.1,2293.3,473.7
Tbn+SW-ord_closed-A3-mf-N-N.wav,Tbn+SW,ord_closed,A3,mf,57,919.3,,,902.5,2939.3,2799.3,1582.7
Tbn+SW-ord_closed-A4-mf-N-N.wav,Tbn+SW,ord_closed,A4,mf,69,1070.9,2271.9,,1110.1,2982.3,1636.5,882.9
Tbn+SW-ord_closed-B2-mf-N-N.wav,Tbn+SW,ord_closed,B2,mf,47,551.5,,,868.5,3100.8,3305.3,452.2
Tbn+SW-ord_closed-B3-mf-N-N.wav,Tbn+SW,ord_closed,B3,mf,59,603.6,,,902.2,,3369.9,463.0
Tbn+SW-ord_closed-C#3-mf-N-N.wav,Tbn+SW,ord_closed,C#3,mf,49,665.5,1174.5,,983.3,549.1,3369.9,463.0
Tbn+SW-ord_closed-C#4-mf-N-N.wav,Tbn+SW,ord_closed,C#4,mf,61,880.7,,,983.4,,3359.2,839.8
Tbn+SW-ord_closed-C3-mf-N-N.wav,Tbn+SW,ord_closed,C3,mf,48,531.7,,,862.8,3014.6,2928.5,473.7
Tbn+SW-ord_closed-C4-mf-N-N.wav,Tbn+SW,ord_closed,C4,mf,60,995.9,,,1026.5,3639.1,2304.1,2282.5
Tbn+SW-ord_closed-D#3-mf-N-N.wav,Tbn+SW,ord_closed,D#3,mf,51,956.0,,,978.9,3079.2,3337.6,463.0
Tbn+SW-ord_closed-D#4-mf-N-N.wav,Tbn+SW,ord_closed,D#4,mf,63,986.9,,,918.0,2917.7,2713.2,936.7
Tbn+SW-ord_closed-D3-mf-N-N.wav,Tbn+SW,ord_closed,D3,mf,50,503.1,,,904.3,3111.5,366.1,452.2
Tbn+SW-ord_closed-D4-mf-N-N.wav,Tbn+SW,ord_closed,D4,mf,62,820.0,,,929.3,3046.9,312.2,581.4
Tbn+SW-ord_closed-E2-mf-N-N.wav,Tbn+SW,ord_closed,E2,mf,40,592.4,,,896.0,3143.8,3079.2,495.3
Tbn+SW-ord_closed-E3-mf-N-N.wav,Tbn+SW,ord_closed,E3,mf,52,553.7,810.9,,855.9,570.6,592.2,495.3
Tbn+SW-ord_closed-E4-mf-N-N.wav,Tbn+SW,ord_closed,E4,mf,64,522.3,3898.1,,863.3,1615.0,1593.5,667.5
Tbn+SW-ord_closed-F#2-mf-N-N.wav,Tbn+SW,ord_closed,F#2,mf,42,548.9,,,892.8,3079.2,527.6,452.2
Tbn+SW-ord_closed-F#3-mf-N-N.wav,Tbn+SW,ord_closed,F#3,mf,54,694.6,1240.4,,979.9,538.3,538.3,452.2
Tbn+SW-ord_closed-F#4-mf-N-N.wav,Tbn+SW,ord_closed,F#4,mf,66,1164.3,,,1016.6,1550.4,1647.3,742.9
Tbn+SW-ord_closed-F2-mf-N-N.wav,Tbn+SW,ord_closed,F2,mf,41,756.6,,,967.2,2702.4,2476.3,1550.4
Tbn+SW-ord_closed-F3-mf-N-N.wav,Tbn+SW,ord_closed,F3,mf,53,662.2,1325.6,,955.6,516.8,570.6,484.5
Tbn+SW-ord_closed-F4-mf-N-N.wav,Tbn+SW,ord_closed,F4,mf,65,952.4,3655.9,,944.2,3251.5,1647.3,355.3
Tbn+SW-ord_closed-G#2-mf-N-N.wav,Tbn+SW,ord_closed,G#2,mf,44,422.1,3548.5,,891.2,3003.9,2336.4,430.7
Tbn+SW-ord_closed-G#3-mf-N-N.wav,Tbn+SW,ord_closed,G#3,mf,56,766.2,,,898.4,,1582.7,441.4
Tbn+SW-ord_closed-G#4-mf-N-N.wav,Tbn+SW,ord_closed,G#4,mf,68,1235.0,3501.3,,1116.8,1658.1,1615.0,829.0
Tbn+SW-ord_closed-G2-mf-N-N.wav,Tbn+SW,ord_closed,G2,mf,43,585.9,1558.4,,941.7,592.2,527.6,463.0
Tbn+SW-ord_closed-G3-mf-N-N.wav,Tbn+SW,ord_closed,G3,mf,55,920.3,,,947.5,3025.4,624.5,441.4
Tbn+SW-ord_closed-G4-mf-N-N.wav,Tbn+SW,ord_closed,G4,mf,67,1172.1,,,1034.7,2810.1,2357.9,398.4
