filename,instrument,technique,note,dynamic,midi,lpc_F1,lpc_F2,lpc_F3,fp_centroid,cep_F1_order40,cep_F1_order80,cep_F1_order160
ClBb-ord-A#3-ff-N-T13u.wav,ClBb,ord,A#3,ff,58,1322.9,2388.0,,1133.8,1636.5,1442.7,236.9
ClBb-ord-A#3-mf-N-N.wav,ClBb,ord,A#3,mf,58,739.7,2228.9,2932.0,930.7,2713.2,2648.6,226.1
ClBb-ord-A#3-pp-N-N.wav,ClBb,ord,A#3,pp,58,265.8,3680.0,,875.4,2616.3,3369.9,215.3
ClBb-ord-A#4-ff-N-N.wav,ClBb,ord,A#4,ff,70,1396.7,3178.5,,1345.2,1324.3,1292.0,463.0
ClBb-ord-A#4-mf-N-N.wav,ClBb,ord,A#4,mf,70,514.2,1503.4,3166.2,1350.5,1733.4,452.2,463.0
ClBb-ord-A#4-pp-N-T15d.wav,ClBb,ord,A#4,pp,70,472.3,1991.5,,1299.5,1636.5,419.9,463.0
ClBb-ord-A#5-ff-N-N.wav,ClBb,ord,A#5,ff,82,1585.5,3146.1,,945.9,1722.7,1711.9,936.7
ClBb-ord-A#5-mf-N-N.wav,ClBb,ord,A#5,mf,82,977.6,1971.2,,943.1,1787.3,936.7,936.7
ClBb-ord-A#5-pp-N-N.wav,ClBb,ord,A#5,pp,82,940.3,2712.3,,944.7,1281.2,936.7,947.5
ClBb-ord-A3-ff-N-T22u.wav,ClBb,ord,A3,ff,57,1371.3,,,1015.0,1485.8,1432.0,226.1
ClBb-ord-A3-mf-N-N.wav,ClBb,ord,A3,mf,57,1064.2,3108.8,,938.4,2637.8,1001.3,215.3
ClBb-ord-A3-pp-N-N.wav,ClBb,ord,A3,pp,57,423.2,,,953.8,1324.3,1109.0,204.6
ClBb-ord-A4-ff-N-N.wav,ClBb,ord,A4,ff,69,1300.1,3675.2,,1263.8,1012.1,409.1,441.4
ClBb-ord-A4-mf-N-N.wav,ClBb,ord,A4,mf,69,487.8,1407.3,,1057.0,2831.6,387.6,452.2
ClBb-ord-A4-pp-N-T13d.wav,ClBb,ord,A4,pp,69,440.9,3730.2,,1066.4,3068.5,3197.7,441.4
ClBb-ord-A5-ff-N-N.wav,ClBb,ord,A5,ff,81,1741.0,3502.1,,1344.6,1571.9,1668.8,1755.0
ClBb-ord-A5-mf-N-N.wav,ClBb,ord,A5,mf,81,1716.5,3439.0,,1310.8,1582.7,1668.8,1755.0
ClBb-ord-A5-pp-N-N.wav,ClBb,ord,A5,pp,81,918.0,2008.6,3627.5,1038.7,1076.7,893.6,882.9
ClBb-ord-B3-ff-N-T16u.wav,ClBb,ord,B3,ff,59,1317.3,3131.1,3688.2,1229.6,1668.8,1485.8,742.9
ClBb-ord-B3-mf-N-N.wav,ClBb,ord,B3,mf,59,1122.0,2926.8,,1046.4,1442.7,1442.7,721.4
ClBb-ord-B3-pp-N-T12d.wav,ClBb,ord,B3,pp,59,265.5,3344.7,,957.8,1324.3,2336.4,1184.3
ClBb-ord-B4-ff-N-T21u.wav,ClBb,ord,B4,ff,71,1514.9,3140.6,,1410.9,1496.6,1345.8,495.3
ClBb-ord-B4-mf-N-T12u.wav,ClBb,ord,B4,mf,71,1505.1,3009.9,,1384.8,1313.5,1302.8,1464.3
ClBb-ord-B4-pp-N-N.wav,ClBb,ord,B4,pp,71,508.7,2893.6,,1261.9,3746.8,1248.9,495.3
ClBb-ord-B5-ff-N-N.wav,ClBb,ord,B5,ff,83,1539.3,3714.9,,993.5,1313.5,958.2,990.5
ClBb-ord-B5-mf-N-N.wav,ClBb,ord,B5,mf,83,1064.9,1963.2,,992.5,1884.2,1991.8,990.5
ClBb-ord-B5-pp-N-N.wav,ClBb,ord,B5,pp,83,1031.9,2025.2,,1001.3,3520.7,2002.6,1001.3
ClBb-ord-C#4-ff-N-T15u.wav,ClBb,ord,C#4,ff,61,1405.5,3825.6,,1199.2,1636.5,1464.3,1388.9
ClBb-ord-C#4-mf-N-N.wav,ClBb,ord,C#4,mf,61,657.2,1699.9,,1104.0,1625.8,1711.9,1690.4
ClBb-ord-C#4-pp-N-N.wav,ClBb,ord,C#4,pp,61,604.0,,,892.7,,882.9,279.9
ClBb-ord-C#5-ff-N-T13u.wav,ClBb,ord,C#5,ff,73,1356.5,2235.8,3571.0,1497.4,1787.3,1658.1,559.9
ClBb-ord-C#5-mf-N-N.wav,ClBb,ord,C#5,mf,73,367.5,1726.6,3178.0,1458.0,1841.1,2282.5,559.9
ClBb-ord-C#5-pp-N-N.wav,ClBb,ord,C#5,pp,73,590.3,2723.8,,1265.7,3100.8,1205.9,559.9
ClBb-ord-C#6-ff-N-N.wav,ClBb,ord,C#6,ff,85,2173.6,2213.0,,1118.8,2196.4,2207.2,1119.7
ClBb-ord-C#6-mf-N-N.wav,ClBb,ord,C#6,mf,85,1130.8,2242.3,3567.0,1114.8,2282.5,2228.7,1119.7
ClBb-ord-C#6-pp-N-N.wav,ClBb,ord,C#6,pp,85,1114.6,2238.3,3619.3,1112.3,3488.4,2239.5,1119.7
ClBb-ord-C4-ff-N-T33u.wav,ClBb,ord,C4,ff,60,713.7,1682.2,,1110.0,1722.7,1507.3,269.2
ClBb-ord-C4-mf-N-N.wav,ClBb,ord,C4,mf,60,571.8,1564.4,,1017.4,1539.6,1561.2,269.2
ClBb-ord-C4-pp-N-N.wav,ClBb,ord,C4,pp,60,266.0,3724.9,,1026.4,2670.1,2659.4,269.2
ClBb-ord-C5-ff-N-N.wav,ClBb,ord,C5,ff,72,1508.3,2834.2,3314.6,1428.8,1485.8,1238.2,527.6
ClBb-ord-C5-mf-N-N.wav,ClBb,ord,C5,mf,72,645.5,2729.2,2797.0,1314.6,2863.9,1248.9,527.6
ClBb-ord-C5-pp-N-N.wav,ClBb,ord,C5,pp,72,527.3,3529.0,,1190.1,2982.3,2928.5,516.8
ClBb-ord-C6-ff-N-N.wav,ClBb,ord,C6,ff,84,2102.4,,,1058.9,2164.1,2121.0,2099.5
ClBb-ord-C6-mf-N-N.wav,ClBb,ord,C6,mf,84,1232.7,2109.7,3956.6,1059.4,2207.2,2121.0,1055.1
ClBb-ord-C6-pp-N-N.wav,ClBb,ord,C6,pp,84,1057.0,2123.7,3624.6,1054.2,3434.5,1044.4,1055.1
ClBb-ord-D#3-ff-N-T35u.wav,ClBb,ord,D#3,ff,51,1257.9,1757.6,3592.8,1137.0,1065.9,1087.4,161.5
