filename,instrument,technique,note,dynamic,midi,lpc_F1,lpc_F2,lpc_F3,fp_centroid,cep_F1_order40,cep_F1_order80,cep_F1_order160
Va-ord-A#3-ff-3c-N.wav,Va,ord,A#3,ff,58,2104.1,3187.8,,1086.2,1884.2,376.8,409.1
Va-ord-A#3-ff-4c-N.wav,Va,ord,A#3,ff,58,1921.8,3520.2,,1087.1,1981.1,419.9,419.9
Va-ord-A#3-mf-3c-N.wav,Va,ord,A#3,mf,58,2098.6,3285.8,,1079.6,1948.8,376.8,419.9
Va-ord-A#3-mf-4c-N.wav,Va,ord,A#3,mf,58,2118.5,3789.7,,1006.3,1873.4,409.1,409.1
Va-ord-A#3-pp-3c-N.wav,Va,ord,A#3,pp,58,1674.7,3241.6,,1026.3,3046.9,387.6,409.1
Va-ord-A#3-pp-4c-N.wav,Va,ord,A#3,pp,58,2243.7,,,1000.8,721.4,409.1,419.9
Va-ord-A#4-ff-1c-T12u.wav,Va,ord,A#4,ff,70,1260.1,2821.4,,1238.9,646.0,398.4,2799.3
Va-ord-A#4-ff-2c-N.wav,Va,ord,A#4,ff,70,2287.6,3487.1,,1190.8,646.0,376.8,2788.5
Va-ord-A#4-ff-3c-N.wav,Va,ord,A#4,ff,70,2281.7,3473.7,,1200.5,2153.3,376.8,2347.1
Va-ord-A#4-ff-4c-N.wav,Va,ord,A#4,ff,70,1858.5,3419.1,,1222.2,699.8,398.4,430.7
Va-ord-A#4-mf-1c-N.wav,Va,ord,A#4,mf,70,1051.4,2784.1,,1216.2,3046.9,366.1,2777.8
Va-ord-A#4-mf-2c-N.wav,Va,ord,A#4,mf,70,2640.4,,,1168.9,3003.9,366.1,430.7
Va-ord-A#4-mf-3c-T11d.wav,Va,ord,A#4,mf,70,2463.2,3567.4,,1176.3,3208.4,376.8,430.7
Va-ord-A#4-mf-4c-N.wav,Va,ord,A#4,mf,70,1584.8,3599.6,,1208.4,1991.8,376.8,419.9
Va-ord-A#4-pp-1c-N.wav,Va,ord,A#4,pp,70,1150.2,2783.9,,1158.5,613.7,430.7,1873.4
Va-ord-A#4-pp-2c-N.wav,Va,ord,A#4,pp,70,2624.4,,,1142.9,3025.4,344.5,2885.4
Va-ord-A#4-pp-3c-N.wav,Va,ord,A#4,pp,70,2284.6,3720.4,,1182.9,2185.6,344.5,2390.2
Va-ord-A#4-pp-4c-N.wav,Va,ord,A#4,pp,70,1158.1,3633.7,,1234.7,1690.4,355.3,419.9
Va-ord-A#5-ff-1c-T15u.wav,Va,ord,A#5,ff,82,1665.4,2701.9,,945.0,710.6,2756.2,2799.3
Va-ord-A#5-ff-2c-N.wav,Va,ord,A#5,ff,82,1930.7,2939.6,,1007.3,624.5,376.8,2799.3
Va-ord-A#5-mf-1c-T16u.wav,Va,ord,A#5,mf,82,1650.8,2849.0,,959.8,656.8,882.9,1884.2
Va-ord-A#5-mf-2c-N.wav,Va,ord,A#5,mf,82,2269.9,2986.7,3515.6,1001.2,602.9,2745.5,2799.3
Va-ord-A#5-pp-1c-N.wav,Va,ord,A#5,pp,82,1410.0,2971.8,,953.5,646.0,2788.5,2810.1
Va-ord-A#5-pp-2c-N.wav,Va,ord,A#5,pp,82,2723.9,3549.5,,1000.3,602.9,2767.0,2799.3
Va-ord-A#6-ff-1c-N.wav,Va,ord,A#6,ff,94,1877.3,3846.4,,1114.0,732.1,3725.2,1873.4
Va-ord-A#6-mf-1c-N.wav,Va,ord,A#6,mf,94,1896.6,3785.3,,1110.1,732.1,3725.2,3725.2
Va-ord-A#6-pp-1c-N.wav,Va,ord,A#6,pp,94,1873.4,3763.9,,1126.0,3391.5,3746.8,3725.2
Va-ord-A3-ff-3c-N.wav,Va,ord,A3,ff,57,2185.5,3326.1,,1145.8,2261.0,355.3,215.3
Va-ord-A3-ff-4c-T16u.wav,Va,ord,A3,ff,57,2271.4,3432.4,,1101.2,2002.6,376.8,226.1
Va-ord-A3-mf-3c-R100d.wav,Va,ord,A3,mf,57,1965.4,3071.9,,1176.1,1862.6,376.8,376.8
Va-ord-A3-mf-4c-T10u.wav,Va,ord,A3,mf,57,2834.6,3924.4,,1013.1,2013.4,376.8,236.9
Va-ord-A3-pp-3c-N.wav,Va,ord,A3,pp,57,1865.0,3369.1,,1176.3,3359.2,376.8,226.1
Va-ord-A3-pp-4c-T14u.wav,Va,ord,A3,pp,57,2873.6,,,1046.0,2002.6,376.8,409.1
Va-ord-A4-ff-1c-N.wav,Va,ord,A4,ff,69,1611.4,3470.9,,1200.8,689.1,409.1,2174.9
Va-ord-A4-ff-2c-N.wav,Va,ord,A4,ff,69,650.0,2818.8,3893.2,1126.1,2917.7,355.3,2185.6
Va-ord-A4-ff-3c-R100d.wav,Va,ord,A4,ff,69,2203.3,3324.4,,1433.8,2067.2,355.3,2207.2
Va-ord-A4-ff-4c-N.wav,Va,ord,A4,ff,69,1700.3,3849.4,,1271.4,646.0,387.6,409.1
Va-ord-A4-mf-1c-N.wav,Va,ord,A4,mf,69,1458.2,3042.8,,1193.9,602.9,376.8,2185.6
Va-ord-A4-mf-2c-N.wav,Va,ord,A4,mf,69,2855.1,3572.6,,1065.9,2799.3,344.5,2185.6
Va-ord-A4-mf-3c-N.wav,Va,ord,A4,mf,69,841.5,3132.8,,1164.3,3230.0,376.8,409.1
Va-ord-A4-mf-4c-N.wav,Va,ord,A4,mf,69,543.8,3142.8,,1224.8,1948.8,387.6,409.1
Va-ord-A4-pp-1c-N.wav,Va,ord,A4,pp,69,1982.9,3122.5,,1226.8,538.3,355.3,2196.4
Va-ord-A4-pp-2c-N.wav,Va,ord,A4,pp,69,704.8,2889.8,,1036.9,2971.6,344.5,3133.1
Va-ord-A4-pp-3c-N.wav,Va,ord,A4,pp,69,824.5,3137.6,,1132.8,2067.2,2056.4,2142.6
Va-ord-A4-pp-4c-N.wav,Va,ord,A4,pp,69,333.5,3105.2,,1244.5,646.0,366.1,409.1
Va-ord-A5-ff-1c-N.wav,Va,ord,A5,ff,81,1559.1,2624.2,,1188.8,689.1,2594.8,861.3
Va-ord-A5-ff-2c-N.wav,Va,ord,A5,ff,81,1145.6,2894.5,,1113.4,656.8,2605.5,861.3
Va-ord-A5-mf-1c-N.wav,Va,ord,A5,mf,81,1575.5,,,1171.2,699.8,2627.1,2627.1
Va-ord-A5-mf-2c-N.wav,Va,ord,A5,mf,81,1024.0,3134.7,,1063.1,646.0,2605.5,861.3
Va-ord-A5-pp-1c-N.wav,Va,ord,A5,pp,81,1130.0,3669.4,,1116.6,667.5,2594.8,3542.2
Va-ord-A5-pp-2c-T11u.wav,Va,ord,A5,pp,81,1071.0,2561.2,,1129.9,570.6,2637.8,1776.5
Va-ord-A6-ff-1c-T11u.wav,Va,ord,A6,ff,93,1814.7,3579.1,,1512.4,742.9,3531.4,3520.7
Va-ord-A6-mf-1c-N.wav,Va,ord,A6,mf,93,1811.3,3572.9,,1493.9,742.9,3531.4,3509.9
Va-ord-A6-pp-1c-N.wav,Va,ord,A6,pp,93,1769.9,3539.1,,1431.1,3219.2,3520.7,3520.7
Va-ord-B3-ff-3c-T18u.wav,Va,ord,B3,ff,59,1700.1,3161.8,,1086.1,656.8,387.6,430.7
Va-ord-B3-ff-4c-N.wav,Va,ord,B3,ff,59,1604.6,3729.1,,1118.5,1927.2,419.9,419.9
Va-ord-B3-mf-3c-T16u.wav,Va,ord,B3,mf,59,830.9,2633.7,,1055.0,1981.1,398.4,419.9
Va-ord-B3-mf-4c-N.wav,Va,ord,B3,mf,59,1585.5,3333.9,,1057.6,1798.0,430.7,419.9
Va-ord-B3-pp-3c-T12u.wav,Va,ord,B3,pp,59,744.0,2779.7,,948.3,3413.0,387.6,419.9
Va-ord-B3-pp-4c-N.wav,Va,ord,B3,pp,59,923.8,3341.5,,1023.2,1981.1,398.4,452.2
Va-ord-B4-ff-1c-T10u.wav,Va,ord,B4,ff,71,2532.2,,,1079.4,646.0,387.6,1948.8
Va-ord-B4-ff-2c-T11u.wav,Va,ord,B4,ff,71,1289.1,2364.0,,1319.6,2088.7,366.1,2444.0
Va-ord-B4-ff-3c-N.wav,Va,ord,B4,ff,71,2025.0,3367.4,,1305.8,3100.8,366.1,1991.8
Va-ord-B4-ff-4c-N.wav,Va,ord,B4,ff,71,2055.7,3618.5,,1298.2,3036.2,376.8,441.4
Va-ord-B4-mf-1c-N.wav,Va,ord,B4,mf,71,2235.4,,,1050.4,624.5,387.6,1948.8
