filename,instrument,technique,note,dynamic,midi,lpc_F1,lpc_F2,lpc_F3,fp_centroid,cep_F1_order40,cep_F1_order80,cep_F1_order160
Vn-ord-A#3-ff-4c-T15u.wav,Vn,ord,A#3,ff,58,848.6,3062.3,,1014.0,624.5,409.1,473.7
Vn-ord-A#3-mf-4c-N.wav,Vn,ord,A#3,mf,58,799.6,2952.3,,980.2,570.6,742.9,1916.5
Vn-ord-A#3-pp-4c-N.wav,Vn,ord,A#3,pp,58,834.1,3452.9,,988.6,2702.4,2433.3,2228.7
Vn-ord-A#4-ff-2c-N.wav,Vn,ord,A#4,ff,70,1995.5,2668.7,,1035.6,549.1,355.3,3736.0
Vn-ord-A#4-ff-3c-N.wav,Vn,ord,A#4,ff,70,1203.4,2949.8,,970.2,667.5,376.8,1873.4
Vn-ord-A#4-ff-4c-N.wav,Vn,ord,A#4,ff,70,2071.8,,,968.6,635.2,387.6,2304.1
Vn-ord-A#4-mf-2c-N.wav,Vn,ord,A#4,mf,70,2295.1,,,1034.0,3488.4,333.8,3757.5
Vn-ord-A#4-mf-3c-N.wav,Vn,ord,A#4,mf,70,1306.9,1813.8,,972.2,2401.0,333.8,925.9
Vn-ord-A#4-mf-4c-N.wav,Vn,ord,A#4,mf,70,436.3,2286.2,,979.5,613.7,366.1,441.4
Vn-ord-A#4-pp-2c-N.wav,Vn,ord,A#4,pp,70,2201.3,,,1054.5,2767.0,2540.9,1905.7
Vn-ord-A#4-pp-3c-N.wav,Vn,ord,A#4,pp,70,999.4,3819.7,,980.7,2637.8,2573.2,3789.8
Vn-ord-A#4-pp-4c-N.wav,Vn,ord,A#4,pp,70,797.9,2560.6,,1035.2,2034.9,344.5,904.4
Vn-ord-A#5-ff-1c-T13u.wav,Vn,ord,A#5,ff,82,1572.7,3663.0,,948.0,581.4,3649.9,3725.2
Vn-ord-A#5-ff-2c-T10u.wav,Vn,ord,A#5,ff,82,1063.4,3932.1,,942.4,646.0,2788.5,3736.0
Vn-ord-A#5-ff-3c-R100u.wav,Vn,ord,A#5,ff,82,2787.8,,,957.8,678.3,2799.3,2777.8
Vn-ord-A#5-mf-1c-N.wav,Vn,ord,A#5,mf,82,1377.2,3606.1,,948.1,387.6,3671.4,3714.5
Vn-ord-A#5-mf-2c-N.wav,Vn,ord,A#5,mf,82,1058.0,3691.8,,947.8,3090.0,2745.5,3757.5
Vn-ord-A#5-mf-3c-N.wav,Vn,ord,A#5,mf,82,954.5,2923.4,,947.6,613.7,2767.0,915.2
Vn-ord-A#5-pp-1c-N.wav,Vn,ord,A#5,pp,82,1523.0,3623.2,,972.0,1744.2,2799.3,1862.6
Vn-ord-A#5-pp-2c-N.wav,Vn,ord,A#5,pp,82,1005.3,3661.6,,955.7,3068.5,2734.7,3768.3
Vn-ord-A#5-pp-3c-T10u.wav,Vn,ord,A#5,pp,82,972.1,3633.8,,957.9,602.9,2842.4,915.2
Vn-ord-A#6-ff-1c-N.wav,Vn,ord,A#6,ff,94,1926.1,3773.4,,1273.4,1851.9,3714.5,3746.8
