filename,instrument,technique,note,dynamic,midi,lpc_F1,lpc_F2,lpc_F3,fp_centroid,cep_F1_order40,cep_F1_order80,cep_F1_order160
Hn+S-ord-A#1-mf-N-N.wav,Hn+S,ord,A#1,mf,34,719.8,,,950.8,516.8,495.3,559.9
Hn+S-ord-A#2-mf-N-N.wav,Hn+S,ord,A#2,mf,46,435.6,3741.3,,962.6,,387.6,301.5
Hn+S-ord-A#3-mf-N-N.wav,Hn+S,ord,A#3,mf,58,718.7,,,994.6,,387.6,279.9
Hn+S-ord-A#4-mf-N-N.wav,Hn+S,ord,A#4,mf,70,488.6,1491.6,,1148.4,721.4,516.8,473.7
Hn+S-ord-A1-mf-N-N.wav,Hn+S,ord,A1,mf,33,949.2,3444.8,,1018.3,,1044.4,958.2
Hn+S-ord-A2-mf-N-N.wav,Hn+S,ord,A2,mf,45,406.4,3320.9,,912.4,,1141.3,301.5
Hn+S-ord-A3-mf-N-N.wav,Hn+S,ord,A3,mf,57,551.8,,,821.3,2842.4,366.1,226.1
Hn+S-ord-A4-mf-N-N.wav,Hn+S,ord,A4,mf,69,476.5,1460.4,,1149.9,646.0,495.3,452.2
Hn+S-ord-B1-mf-N-N.wav,Hn+S,ord,B1,mf,35,555.0,1236.0,,939.0,376.8,495.3,527.6
Hn+S-ord-B2-mf-N-T10u.wav,Hn+S,ord,B2,mf,47,463.5,1313.0,,839.0,161.5,430.7,333.8
Hn+S-ord-B3-mf-N-N.wav,Hn+S,ord,B3,mf,59,309.0,1840.5,,1105.4,3079.2,398.4,301.5
Hn+S-ord-B4-mf-N-N.wav,Hn+S,ord,B4,mf,71,570.3,1507.7,,1177.8,807.5,538.3,506.0
Hn+S-ord-C#2-mf-N-N.wav,Hn+S,ord,C#2,mf,37,1022.9,,,970.5,,452.2,538.3
Hn+S-ord-C#3-mf-N-N.wav,Hn+S,ord,C#3,mf,49,441.2,,,968.9,,430.7,333.8
Hn+S-ord-C#4-mf-N-N.wav,Hn+S,ord,C#4,mf,61,460.4,740.3,,1093.0,344.5,409.1,290.7
Hn+S-ord-C#5-mf-N-N.wav,Hn+S,ord,C#5,mf,73,595.3,1836.7,,1289.8,732.1,570.6,559.9
Hn+S-ord-C2-mf-N-N.wav,Hn+S,ord,C2,mf,36,508.2,,,942.8,3714.5,441.4,344.5
Hn+S-ord-C3-mf-N-N.wav,Hn+S,ord,C3,mf,48,598.5,,,942.7,,376.8,323.0
Hn+S-ord-C4-mf-N-N.wav,Hn+S,ord,C4,mf,60,477.3,876.9,,1138.2,64.6,430.7,559.9
Hn+S-ord-C5-mf-N-N.wav,Hn+S,ord,C5,mf,72,595.2,,,1125.7,742.9,559.9,538.3
Hn+S-ord-D#2-mf-N-N.wav,Hn+S,ord,D#2,mf,39,843.0,,,909.5,,463.0,549.1
Hn+S-ord-D#3-mf-N-N.wav,Hn+S,ord,D#3,mf,51,386.5,,,944.5,,1152.0,2788.5
Hn+S-ord-D#4-mf-N-N.wav,Hn+S,ord,D#4,mf,63,427.6,,,791.8,366.1,419.9,312.2
Hn+S-ord-D#5-mf-N-N.wav,Hn+S,ord,D#5,mf,75,864.9,932.9,,779.4,861.3,602.9,613.7
Hn+S-ord-D2-mf-N-N.wav,Hn+S,ord,D2,mf,38,811.3,,,966.9,,355.3,1378.1
Hn+S-ord-D3-mf-N-N.wav,Hn+S,ord,D3,mf,50,415.6,,,1014.3,,398.4,301.5
Hn+S-ord-D4-mf-N-N.wav,Hn+S,ord,D4,mf,62,404.6,1227.4,,1065.8,398.4,419.9,301.5
Hn+S-ord-D5-mf-N-N.wav,Hn+S,ord,D5,mf,74,654.5,1577.6,,1059.5,764.4,592.2,581.4
Hn+S-ord-E2-mf-N-N.wav,Hn+S,ord,E2,mf,40,641.7,,,949.4,2917.7,2745.5,1345.8
