filename,instrument,technique,note,dynamic,midi,lpc_F1,lpc_F2,lpc_F3,fp_centroid,cep_F1_order40,cep_F1_order80,cep_F1_order160
TpC+SW-ord_closed-A#3-mf-N-N.wav,TpC+SW,ord_closed,A#3,mf,58,1829.7,3538.1,,1146.8,3509.9,3660.6,1798.0
TpC+SW-ord_closed-A#4-mf-N-N.wav,TpC+SW,ord_closed,A#4,mf,70,1540.0,2058.9,,1115.7,3585.3,1808.8,1862.6
TpC+SW-ord_closed-A#5-mf-N-N.wav,TpC+SW,ord_closed,A#5,mf,82,1854.6,3841.5,,972.5,2164.1,1959.5,1873.4
TpC+SW-ord_closed-A3-mf-N-N.wav,TpC+SW,ord_closed,A3,mf,57,1831.7,3512.2,,1205.5,3499.1,3649.9,183.0
TpC+SW-ord_closed-A4-mf-N-N.wav,TpC+SW,ord_closed,A4,mf,69,1357.6,1990.0,,1178.1,3542.2,958.2,893.6
TpC+SW-ord_closed-A5-mf-N-N.wav,TpC+SW,ord_closed,A5,mf,81,1726.3,3366.6,,1527.7,2099.5,1841.1,1776.5
TpC+SW-ord_closed-B3-mf-N-N.wav,TpC+SW,ord_closed,B3,mf,59,343.6,1952.2,,1220.2,3499.1,3671.4,193.8
TpC+SW-ord_closed-B4-mf-N-N.wav,TpC+SW,ord_closed,B4,mf,71,1762.9,2734.9,,1202.0,2078.0,2261.0,2024.1
TpC+SW-ord_closed-B5-mf-N-N.wav,TpC+SW,ord_closed,B5,mf,83,1906.5,,,1001.8,2153.3,2034.9,1970.3
TpC+SW-ord_closed-C#4-mf-N-N.wav,TpC+SW,ord_closed,C#4,mf,61,996.9,2115.5,,1198.1,2024.1,1819.6,1711.9
TpC+SW-ord_closed-C#6-mf-N-N.wav,TpC+SW,ord_closed,C#6,mf,85,2208.5,2822.4,,1122.3,2153.3,2196.4,2185.6
TpC+SW-ord_closed-C4-mf-N-N.wav,TpC+SW,ord_closed,C4,mf,60,1135.5,1894.6,,1051.5,3531.4,1819.6,1798.0
TpC+SW-ord_closed-C5-mf-N-N.wav,TpC+SW,ord_closed,C5,mf,72,1995.1,2614.6,,1325.9,2045.7,1830.3,2121.0
TpC+SW-ord_closed-C6-mf-N-N.wav,TpC+SW,ord_closed,C6,mf,84,2095.0,3359.2,,1063.8,2228.7,2164.1,2110.3
TpC+SW-ord_closed-D#4-mf-N-N.wav,TpC+SW,ord_closed,D#4,mf,63,1424.6,1939.5,,1079.2,3542.2,1776.5,1873.4
TpC+SW-ord_closed-D#5-mf-N-N.wav,TpC+SW,ord_closed,D#5,mf,75,918.3,1887.4,,849.2,2056.4,1851.9,1851.9
TpC+SW-ord_closed-D#6-mf-N-N.wav,TpC+SW,ord_closed,D#6,mf,87,1424.9,2582.1,,1241.5,2390.2,2422.5,2465.6
TpC+SW-ord_closed-D4-mf-N-N.wav,TpC+SW,ord_closed,D4,mf,62,1191.6,1926.4,,1295.1,2067.2,1873.4,1776.5
TpC+SW-ord_closed-D5-mf-N-N.wav,TpC+SW,ord_closed,D5,mf,74,1721.4,2336.3,,1613.5,2067.2,1808.8,1776.5
TpC+SW-ord_closed-D6-mf-N-N.wav,TpC+SW,ord_closed,D6,mf,86,2354.4,,,1187.9,2293.3,2336.4,2357.9
TpC+SW-ord_closed-E4-mf-N-N.wav,TpC+SW,ord_closed,E4,mf,64,2142.4,2664.4,,1086.8,2013.4,1862.6,678.3
TpC+SW-ord_closed-E5-mf-N-N.wav,TpC+SW,ord_closed,E5,mf,76,1946.1,,,950.9,2002.6,1991.8,1991.8
TpC+SW-ord_closed-F#3-mf-N-N.wav,TpC+SW,ord_closed,F#3,mf,54,1819.2,1854.3,,1213.9,3520.7,1776.5,183.0
TpC+SW-ord_closed-F#4-mf-N-N.wav,TpC+SW,ord_closed,F#4,mf,66,2031.0,,,911.8,2056.4,2314.8,742.9
TpC+SW-ord_closed-F#5-mf-N-N.wav,TpC+SW,ord_closed,F#5,mf,78,2204.4,,,1159.9,2056.4,2196.4,2196.4
TpC+SW-ord_closed-F4-mf-N-N.wav,TpC+SW,ord_closed,F4,mf,65,1074.3,2069.8,,1188.6,2013.4,1884.2,1765.7
TpC+SW-ord_closed-F5-mf-N-N.wav,TpC+SW,ord_closed,F5,mf,77,2070.5,,,984.9,2034.9,2088.7,2110.3
TpC+SW-ord_closed-G#3-mf-N-N.wav,TpC+SW,ord_closed,G#3,mf,56,2139.5,2142.8,,1075.2,2088.7,2271.8,2261.0
TpC+SW-ord_closed-G#4-mf-N-N.wav,TpC+SW,ord_closed,G#4,mf,68,1671.6,2086.6,,1228.7,2078.0,1981.1,2121.0
TpC+SW-ord_closed-G#5-mf-N-N.wav,TpC+SW,ord_closed,G#5,mf,80,2125.4,2371.0,,1353.8,2110.3,2401.0,1690.4
TpC+SW-ord_closed-G3-mf-N-N.wav,TpC+SW,ord_closed,G3,mf,55,1811.1,1991.7,,1370.8,2034.9,1970.3,1808.8
TpC+SW-ord_closed-G4-mf-N-N.wav,TpC+SW,ord_closed,G4,mf,67,1167.3,2971.8,,995.4,2002.6,1862.6,786.0
TpC+SW-ord_closed-G5-mf-N-N.wav,TpC+SW,ord_closed,G5,mf,79,1995.2,,,1254.4,1948.8,1658.1,1582.7
