filename,instrument,technique,note,dynamic,midi,lpc_F1,lpc_F2,lpc_F3,fp_centroid,cep_F1_order40,cep_F1_order80,cep_F1_order160
Vn+SP-ord-A#3-mf-4c-T10u.wav,Vn+SP,ord,A#3,mf,58,1732.5,3937.7,,1150.8,1679.6,2788.5,2928.5
Vn+SP-ord-A#4-mf-2c-T10u.wav,Vn+SP,ord,A#4,mf,70,1557.3,,,1083.5,1324.3,2788.5,969.0
Vn+SP-ord-A#5-mf-1c-N.wav,Vn+SP,ord,A#5,mf,82,2027.6,,,979.4,2691.7,990.5,3714.5
Vn+SP-ord-A#6-mf-1c-R100u.wav,Vn+SP,ord,A#6,mf,94,2253.4,,,1237.7,1755.0,3703.7,3692.9
Vn+SP-ord-A3-mf-4c-N.wav,Vn+SP,ord,A3,mf,57,1332.3,3215.6,,1094.5,1604.2,2777.8,2896.2
Vn+SP-ord-A4-mf-3c-N.wav,Vn+SP,ord,A4,mf,69,1823.2,3561.2,,1276.5,2379.4,2390.2,2573.2
Vn+SP-ord-A5-mf-1c-N.wav,Vn+SP,ord,A5,mf,81,2526.0,,,1309.4,2627.1,2670.1,2648.6
Vn+SP-ord-A6-mf-1c-N.wav,Vn+SP,ord,A6,mf,93,2468.7,,,1589.2,1647.3,3488.4,3488.4
Vn+SP-ord-B3-mf-4c-N.wav,Vn+SP,ord,B3,mf,59,1907.2,,,1268.1,2121.0,2347.1,2519.4
Vn+SP-ord-B4-mf-2c-N.wav,Vn+SP,ord,B4,mf,71,1619.0,3888.1,,1253.6,1442.7,2799.3,2885.4
Vn+SP-ord-B5-mf-1c-R100u.wav,Vn+SP,ord,B5,mf,83,2023.0,,,1026.3,3219.2,979.8,1001.3
Vn+SP-ord-B6-mf-1c-T14d.wav,Vn+SP,ord,B6,mf,95,2647.7,,,1153.7,1948.8,1970.3,1970.3
Vn+SP-ord-C#4-mf-4c-N.wav,Vn+SP,ord,C#4,mf,61,1423.5,3642.4,,1323.9,1281.2,2422.5,1679.6
Vn+SP-ord-C#5-mf-2c-N.wav,Vn+SP,ord,C#5,mf,73,1664.3,,,1497.5,2616.3,1744.2,1668.8
Vn+SP-ord-C#6-mf-1c-N.wav,Vn+SP,ord,C#6,mf,85,1661.6,,,1112.5,2476.3,1109.0,1109.0
Vn+SP-ord-C4-mf-4c-N.wav,Vn+SP,ord,C4,mf,60,1785.7,,,1109.6,2347.1,2411.7,1130.5
Vn+SP-ord-C5-mf-2c-N.wav,Vn+SP,ord,C5,mf,72,2105.3,2690.0,,1123.9,2691.7,2444.0,2573.2
Vn+SP-ord-C6-mf-1c-N.wav,Vn+SP,ord,C6,mf,84,1067.0,3602.4,,1055.1,2444.0,1076.7,1065.9
Vn+SP-ord-D#4-mf-3c-N.wav,Vn+SP,ord,D#4,mf,63,1281.9,3227.3,,1066.9,1356.6,2810.1,925.9
Vn+SP-ord-D#5-mf-2c-N.wav,Vn+SP,ord,D#5,mf,75,1618.4,,,1124.3,2401.0,1259.7,2497.9
Vn+SP-ord-D#6-mf-1c-N.wav,Vn+SP,ord,D#6,mf,87,2768.8,,,1234.8,2605.5,3639.1,2508.6
Vn+SP-ord-D4-mf-4c-N.wav,Vn+SP,ord,D4,mf,62,1251.5,3507.7,,1251.7,1367.4,1184.3,1162.8
Vn+SP-ord-D5-mf-2c-N.wav,Vn+SP,ord,D5,mf,74,1453.0,,,1280.6,1302.8,1195.1,1195.1
Vn+SP-ord-D6-mf-1c-N.wav,Vn+SP,ord,D6,mf,86,2365.9,3729.2,,1169.8,2433.3,2401.0,3531.4
Vn+SP-ord-E4-mf-3c-N.wav,Vn+SP,ord,E4,mf,64,1967.9,,,1081.2,2745.5,2734.7,2648.6
Vn+SP-ord-E5-mf-2c-N.wav,Vn+SP,ord,E5,mf,76,1594.3,3917.7,,1091.6,2454.8,1335.1,1313.5
Vn+SP-ord-E6-mf-1c-N.wav,Vn+SP,ord,E6,mf,88,1707.4,,,1293.2,2971.6,1378.1,2993.1
Vn+SP-ord-F#4-mf-3c-N.wav,Vn+SP,ord,F#4,mf,66,1949.2,,,1068.4,1335.1,2465.6,753.7
Vn+SP-ord-F#5-mf-1c-N.wav,Vn+SP,ord,F#5,mf,78,1678.2,3939.2,,1125.8,2863.9,1571.9,1528.9
Vn+SP-ord-F#6-mf-1c-N.wav,Vn+SP,ord,F#6,mf,90,2698.8,,,1459.1,1475.0,1571.9,2982.3
Vn+SP-ord-F4-mf-3c-N.wav,Vn+SP,ord,F4,mf,65,2634.9,,,987.3,2594.8,2616.3,2454.8
Vn+SP-ord-F6-mf-1c-N.wav,Vn+SP,ord,F6,mf,89,1567.1,,,1380.8,1313.5,2928.5,2842.4
Vn+SP-ord-G#3-mf-4c-N.wav,Vn+SP,ord,G#3,mf,56,1358.3,,,970.7,2885.4,2863.9,2928.5
