filename,instrument,technique,note,dynamic,midi,lpc_F1,lpc_F2,lpc_F3,fp_centroid,cep_F1_order40,cep_F1_order80,cep_F1_order160
BTb+S-ord-A#0-f-N-N.wav,BTb+S,ord,A#0,f,22,747.8,1115.9,,932.8,592.2,409.1,441.4
BTb+S-ord-A#0-p-N-T30d.wav,BTb+S,ord,A#0,p,22,797.0,,,925.7,,344.5,204.6
BTb+S-ord-A#1-f-N-T20u.wav,BTb+S,ord,A#1,f,34,1122.3,2354.2,,1132.0,807.5,409.1,484.5
BTb+S-ord-A#1-p-N-T22u.wav,BTb+S,ord,A#1,p,34,540.9,,,781.4,366.1,441.4,495.3
BTb+S-ord-A#2-f-N-T29u.wav,BTb+S,ord,A#2,f,46,1121.8,2463.9,3476.8,1148.2,807.5,419.9,452.2
BTb+S-ord-A#2-p-N-T31u.wav,BTb+S,ord,A#2,p,46,522.3,,,843.2,,387.6,473.7
BTb+S-ord-A#3-f-N-T12u.wav,BTb+S,ord,A#3,f,58,1025.8,2478.2,,1123.0,882.9,452.2,495.3
BTb+S-ord-A#3-p-N-N.wav,BTb+S,ord,A#3,p,58,462.9,867.8,,854.8,409.1,430.7,495.3
BTb+S-ord-A#4-f-N-N.wav,BTb+S,ord,A#4,f,70,858.2,2192.2,,1120.9,872.1,527.6,484.5
BTb+S-ord-A#4-p-N-T11u.wav,BTb+S,ord,A#4,p,70,500.6,1528.2,,1094.3,742.9,581.4,473.7
BTb+S-ord-A0-f-N-T31d.wav,BTb+S,ord,A0,f,21,568.1,1043.0,,934.8,183.0,355.3,204.6
BTb+S-ord-A0-p-N-T27d.wav,BTb+S,ord,A0,p,21,934.6,,,958.9,,323.0,204.6
BTb+S-ord-A1-f-N-N.wav,BTb+S,ord,A1,f,33,1095.1,2415.8,,1123.7,818.3,398.4,463.0
BTb+S-ord-A1-p-N-N.wav,BTb+S,ord,A1,p,33,449.4,,,772.6,1927.2,376.8,463.0
BTb+S-ord-A2-f-N-N.wav,BTb+S,ord,A2,f,45,1137.4,2638.1,,1130.4,861.3,398.4,463.0
BTb+S-ord-A2-p-N-T14u.wav,BTb+S,ord,A2,p,45,487.6,,,843.7,,344.5,398.4
BTb+S-ord-A3-f-N-T11u.wav,BTb+S,ord,A3,f,57,719.7,1333.8,,1047.2,904.4,419.9,484.5
BTb+S-ord-A3-p-N-N.wav,BTb+S,ord,A3,p,57,418.6,605.8,,859.5,,376.8,473.7
BTb+S-ord-A4-f-N-T17d.wav,BTb+S,ord,A4,f,69,511.8,1404.5,,1104.8,861.3,495.3,463.0
BTb+S-ord-A4-p-N-N.wav,BTb+S,ord,A4,p,69,456.7,1795.7,,1071.6,710.6,506.0,452.2
BTb+S-ord-B0-f-N-R100u.wav,BTb+S,ord,B0,f,23,670.4,1262.1,,950.5,624.5,409.1,473.7
BTb+S-ord-B0-p-N-T45u.wav,BTb+S,ord,B0,p,23,608.4,732.8,,896.9,,376.8,387.6
BTb+S-ord-B1-f-N-N.wav,BTb+S,ord,B1,f,35,1107.1,2509.1,,1069.2,764.4,398.4,441.4
BTb+S-ord-B1-p-N-T14u.wav,BTb+S,ord,B1,p,35,438.2,,,799.0,,376.8,441.4
BTb+S-ord-B2-f-N-T15u.wav,BTb+S,ord,B2,f,47,1068.2,2151.6,3550.5,1042.6,904.4,1292.0,473.7
BTb+S-ord-B2-p-N-T10u.wav,BTb+S,ord,B2,p,47,522.5,,,760.7,,376.8,484.5
BTb+S-ord-B3-f-N-T10d.wav,BTb+S,ord,B3,f,59,1011.3,2118.6,,1081.5,904.4,1205.9,1195.1
BTb+S-ord-B3-p-N-T11d.wav,BTb+S,ord,B3,p,59,554.4,,,803.2,538.3,473.7,527.6
BTb+S-ord-C#1-f-N-T45u.wav,BTb+S,ord,C#1,f,25,625.4,1314.6,,991.0,398.4,376.8,398.4
BTb+S-ord-C#1-p-N-T22d.wav,BTb+S,ord,C#1,p,25,862.0,,,898.7,,2013.4,2099.5
BTb+S-ord-C#2-f-N-N.wav,BTb+S,ord,C#2,f,37,1111.6,2230.4,3542.3,1084.4,893.6,430.7,484.5
BTb+S-ord-C#2-p-N-T10d.wav,BTb+S,ord,C#2,p,37,598.1,,,771.6,430.7,409.1,506.0
BTb+S-ord-C#3-f-N-T21u.wav,BTb+S,ord,C#3,f,49,1035.2,2146.8,3645.5,1119.9,829.0,398.4,452.2
BTb+S-ord-C#3-p-N-N.wav,BTb+S,ord,C#3,p,49,487.2,,,855.2,,376.8,473.7
BTb+S-ord-C#4-f-N-N.wav,BTb+S,ord,C#4,f,61,1235.3,2810.6,,1192.5,915.2,1281.2,1119.7
BTb+S-ord-C#4-p-N-T15d.wav,BTb+S,ord,C#4,p,61,328.6,,,1024.6,279.9,387.6,290.7
BTb+S-ord-C1-f-N-N.wav,BTb+S,ord,C1,f,24,1149.7,2505.5,,1038.4,829.0,387.6,441.4
BTb+S-ord-C1-p-N-T31u.wav,BTb+S,ord,C1,p,24,486.3,,,909.1,3456.1,279.9,2153.3
BTb+S-ord-C2-f-N-N.wav,BTb+S,ord,C2,f,36,1074.0,2392.6,,1124.9,882.9,409.1,463.0
BTb+S-ord-C2-p-N-T16d.wav,BTb+S,ord,C2,p,36,517.1,,,826.6,409.1,409.1,484.5
BTb+S-ord-C3-f-N-N.wav,BTb+S,ord,C3,f,48,1143.8,2403.3,,1143.6,936.7,409.1,473.7
BTb+S-ord-C3-p-N-T10u.wav,BTb+S,ord,C3,p,48,490.6,,,854.1,366.1,409.1,484.5
BTb+S-ord-C4-f-N-N.wav,BTb+S,ord,C4,f,60,1141.7,2326.5,,1148.8,904.4,1313.5,1173.6
BTb+S-ord-C4-p-N-N.wav,BTb+S,ord,C4,p,60,485.4,,,913.8,495.3,409.1,559.9
BTb+S-ord-D#1-f-N-T20u.wav,BTb+S,ord,D#1,f,27,1255.1,2344.6,,1088.9,689.1,387.6,463.0
BTb+S-ord-D#1-p-N-T44u.wav,BTb+S,ord,D#1,p,27,482.5,,,830.9,,355.3,193.8
BTb+S-ord-D#2-f-N-N.wav,BTb+S,ord,D#2,f,39,1055.7,2151.8,,1003.6,775.2,441.4,495.3
BTb+S-ord-D#2-p-N-N.wav,BTb+S,ord,D#2,p,39,565.8,,,734.1,333.8,452.2,484.5
BTb+S-ord-D#3-f-N-T17u.wav,BTb+S,ord,D#3,f,51,1031.6,2503.9,,1011.8,861.3,409.1,473.7
BTb+S-ord-D#3-p-N-T17u.wav,BTb+S,ord,D#3,p,51,429.0,,,695.5,,355.3,193.8
BTb+S-ord-D#4-f-N-N.wav,BTb+S,ord,D#4,f,63,1102.3,2335.4,,1019.1,915.2,1292.0,1248.9
BTb+S-ord-D#4-p-N-N.wav,BTb+S,ord,D#4,p,63,366.3,1124.6,,707.2,581.4,430.7,323.0
BTb+S-ord-D1-f-N-N.wav,BTb+S,ord,D1,f,26,648.5,1286.8,3108.5,1038.4,,376.8,441.4
BTb+S-ord-D1-p-N-T14d.wav,BTb+S,ord,D1,p,26,483.2,,,846.9,,1981.1,193.8
BTb+S-ord-D2-f-N-N.wav,BTb+S,ord,D2,f,38,913.9,2239.7,,1051.5,796.7,441.4,484.5
BTb+S-ord-D2-p-N-T24u.wav,BTb+S,ord,D2,p,38,446.8,,,942.8,,366.1,452.2
BTb+S-ord-D3-f-N-T24u.wav,BTb+S,ord,D3,f,50,656.7,2159.9,3761.4,1063.2,807.5,409.1,473.7
BTb+S-ord-D3-p-N-T18u.wav,BTb+S,ord,D3,p,50,464.3,,,813.1,,344.5,204.6
BTb+S-ord-D4-f-N-N.wav,BTb+S,ord,D4,f,62,953.5,2295.5,,1099.8,872.1,430.7,1184.3
BTb+S-ord-D4-p-N-T12d.wav,BTb+S,ord,D4,p,62,508.8,,,828.5,473.7,409.1,301.5
BTb+S-ord-E1-f-N-N.wav,BTb+S,ord,E1,f,28,1321.4,2708.4,,1118.5,656.8,387.6,463.0
BTb+S-ord-E1-p-N-N.wav,BTb+S,ord,E1,p,28,497.9,,,829.3,,366.1,452.2
BTb+S-ord-E2-f-N-N.wav,BTb+S,ord,E2,f,40,355.1,1113.3,2417.9,1090.4,796.7,398.4,463.0
BTb+S-ord-E2-p-N-N.wav,BTb+S,ord,E2,p,40,526.2,,,824.1,107.7,409.1,473.7
BTb+S-ord-E3-f-N-N.wav,BTb+S,ord,E3,f,52,1016.8,2324.7,,1122.7,861.3,387.6,473.7
BTb+S-ord-E3-p-N-N.wav,BTb+S,ord,E3,p,52,354.4,,,856.2,,344.5,204.6
BTb+S-ord-E4-f-N-N.wav,BTb+S,ord,E4,f,64,1158.5,2468.5,2624.0,1135.6,882.9,430.7,333.8
BTb+S-ord-E4-p-N-T22d.wav,BTb+S,ord,E4,p,64,397.2,1451.9,,858.3,656.8,419.9,344.5
BTb+S-ord-F#1-f-N-T61u.wav,BTb+S,ord,F#1,f,30,936.3,2236.3,,1071.2,753.7,430.7,452.2
BTb+S-ord-F#1-p-N-N.wav,BTb+S,ord,F#1,p,30,423.5,,,809.3,,323.0,172.3
BTb+S-ord-F#2-f-N-N.wav,BTb+S,ord,F#2,f,42,1148.8,2491.5,,1145.5,872.1,398.4,463.0
BTb+S-ord-F#2-p-N-N.wav,BTb+S,ord,F#2,p,42,669.7,,,881.0,193.8,376.8,452.2
BTb+S-ord-F#3-f-N-N.wav,BTb+S,ord,F#3,f,54,1136.8,2250.9,,1136.0,850.6,452.2,527.6
BTb+S-ord-F#3-p-N-T11u.wav,BTb+S,ord,F#3,p,54,511.6,,,816.9,290.7,419.9,495.3
BTb+S-ord-F#4-f-N-T24d.wav,BTb+S,ord,F#4,f,66,1179.4,1252.9,2822.3,1106.5,904.4,1184.3,1119.7
BTb+S-ord-F#4-p-N-T15d.wav,BTb+S,ord,F#4,p,66,462.2,1543.1,,864.1,656.8,463.0,387.6
BTb+S-ord-F1-f-N-T30d.wav,BTb+S,ord,F1,f,29,1373.2,2757.1,,1119.4,646.0,387.6,473.7
BTb+S-ord-F1-p-N-T11d.wav,BTb+S,ord,F1,p,29,456.0,,,773.7,43.1,387.6,463.0
BTb+S-ord-F2-f-N-N.wav,BTb+S,ord,F2,f,41,1113.4,2416.9,,1017.4,818.3,441.4,506.0
BTb+S-ord-F2-p-N-T20u.wav,BTb+S,ord,F2,p,41,560.8,,,781.3,463.0,409.1,484.5
BTb+S-ord-F3-f-N-T28u.wav,BTb+S,ord,F3,f,53,896.0,2201.1,,1048.2,861.3,419.9,484.5
BTb+S-ord-F3-p-N-T11u.wav,BTb+S,ord,F3,p,53,498.7,,,827.0,236.9,409.1,506.0
BTb+S-ord-F4-f-N-N.wav,BTb+S,ord,F4,f,65,1002.5,2149.8,3633.5,1032.7,861.3,430.7,355.3
BTb+S-ord-F4-p-N-T27d.wav,BTb+S,ord,F4,p,65,438.4,1460.4,,864.2,656.8,463.0,366.1
BTb+S-ord-G#0-f-N-T12d.wav,BTb+S,ord,G#0,f,20,666.6,,,903.0,,344.5,204.6
BTb+S-ord-G#0-p-N-T30d.wav,BTb+S,ord,G#0,p,20,459.9,1341.7,,889.4,,323.0,204.6
BTb+S-ord-G#1-f-N-N.wav,BTb+S,ord,G#1,f,32,1005.8,2310.7,,1078.8,753.7,398.4,473.7
BTb+S-ord-G#1-p-N-N.wav,BTb+S,ord,G#1,p,32,493.3,,,763.3,1938.0,376.8,452.2
BTb+S-ord-G#2-f-N-N.wav,BTb+S,ord,G#2,f,44,1117.3,2648.9,,1037.5,807.5,441.4,506.0
BTb+S-ord-G#2-p-N-N.wav,BTb+S,ord,G#2,p,44,536.3,,,756.3,,2142.6,183.0
BTb+S-ord-G#3-f-N-N.wav,BTb+S,ord,G#3,f,56,1115.7,2214.5,,1017.9,893.6,441.4,506.0
BTb+S-ord-G#3-p-N-T10u.wav,BTb+S,ord,G#3,p,56,563.4,,,669.7,333.8,430.7,506.0
BTb+S-ord-G#4-f-N-N.wav,BTb+S,ord,G#4,f,68,1049.2,2295.3,,1104.7,839.8,473.7,430.7
