filename,instrument,technique,note,dynamic,midi,lpc_F1,lpc_F2,lpc_F3,fp_centroid,cep_F1_order40,cep_F1_order80,cep_F1_order160
Vas+S-ord-A3-f.wav,Vas+S,ord,A3,f,57,644.5,3327.4,,844.7,667.5,398.4,258.4
Vas+S-ord-A3-p.wav,Vas+S,ord,A3,p,57,1410.1,,,978.8,667.5,387.6,247.6
Vas+S-ord-A4-f.wav,Vas+S,ord,A4,f,69,2391.3,,,1158.5,667.5,387.6,376.8
Vas+S-ord-A4-p.wav,Vas+S,ord,A4,p,69,908.3,3032.6,,1149.2,678.3,387.6,323.0
Vas+S-ord-A5-f.wav,Vas+S,ord,A5,f,81,2095.7,3657.4,,1314.4,710.6,398.4,3520.7
Vas+S-ord-A5-p.wav,Vas+S,ord,A5,p,81,1435.8,3005.3,,1174.9,710.6,409.1,301.5
Vas+S-ord-B3-f.wav,Vas+S,ord,B3,f,59,3345.3,,,1061.3,646.0,376.8,258.4
Vas+S-ord-B3-p.wav,Vas+S,ord,B3,p,59,268.9,2989.7,,1120.9,624.5,376.8,247.6
Vas+S-ord-B4-f.wav,Vas+S,ord,B4,f,71,2981.4,,,1158.1,667.5,387.6,473.7
Vas+S-ord-B4-p.wav,Vas+S,ord,B4,p,71,446.7,3219.6,,1130.0,667.5,387.6,333.8
Vas+S-ord-B5-f.wav,Vas+S,ord,B5,f,83,1947.4,3648.1,,996.1,710.6,398.4,1981.1
Vas+S-ord-B5-p.wav,Vas+S,ord,B5,p,83,1666.8,3941.0,,981.6,710.6,409.1,312.2
Vas+S-ord-C#3-f.wav,Vas+S,ord,C#3,f,49,479.9,3346.5,,964.8,678.3,387.6,269.2
Vas+S-ord-C#3-p.wav,Vas+S,ord,C#3,p,49,379.8,3207.6,,1006.3,667.5,387.6,279.9
Vas+S-ord-C#4-f.wav,Vas+S,ord,C#4,f,61,628.4,3432.8,,1012.3,635.2,376.8,258.4
Vas+S-ord-C#4-p.wav,Vas+S,ord,C#4,p,61,384.7,3133.1,,1045.6,667.5,398.4,269.2
Vas+S-ord-C#5-f.wav,Vas+S,ord,C#5,f,73,681.5,3163.4,,1318.1,689.1,441.4,559.9
Vas+S-ord-C#5-p.wav,Vas+S,ord,C#5,p,73,746.1,3492.5,,1228.4,678.3,419.9,559.9
Vas+S-ord-C#6-f.wav,Vas+S,ord,C#6,f,85,1791.1,3662.7,,1103.8,764.4,430.7,2217.9
Vas+S-ord-C#6-p.wav,Vas+S,ord,C#6,p,85,1710.9,3618.4,,1083.6,764.4,430.7,2217.9
Vas+S-ord-D#3-f.wav,Vas+S,ord,D#3,f,51,310.8,3160.0,,969.5,646.0,376.8,247.6
Vas+S-ord-D#3-p.wav,Vas+S,ord,D#3,p,51,322.6,3132.0,,942.3,646.0,376.8,279.9
Vas+S-ord-D#4-f.wav,Vas+S,ord,D#4,f,63,394.8,3535.2,,772.2,635.2,398.4,290.7
Vas+S-ord-D#4-p.wav,Vas+S,ord,D#4,p,63,360.0,3158.5,,805.7,646.0,387.6,301.5
Vas+S-ord-D#5-f.wav,Vas+S,ord,D#5,f,75,837.1,3545.7,,722.5,678.3,495.3,613.7
Vas+S-ord-D#5-p.wav,Vas+S,ord,D#5,p,75,1382.9,3752.6,,804.7,646.0,441.4,301.5
Vas+S-ord-F3-f.wav,Vas+S,ord,F3,f,53,497.6,3977.5,,1019.1,689.1,398.4,279.9
Vas+S-ord-F3-p.wav,Vas+S,ord,F3,p,53,675.8,3767.0,,1010.2,656.8,398.4,290.7
Vas+S-ord-F4-f.wav,Vas+S,ord,F4,f,65,3811.0,,,960.1,635.2,387.6,323.0
Vas+S-ord-F4-p.wav,Vas+S,ord,F4,p,65,325.6,3170.1,,1018.8,667.5,387.6,312.2
Vas+S-ord-F5-f.wav,Vas+S,ord,F5,f,77,1187.7,3936.4,,931.0,699.8,441.4,667.5
Vas+S-ord-F5-p.wav,Vas+S,ord,F5,p,77,882.3,3530.9,,818.5,667.5,441.4,667.5
Vas+S-ord-G3-f.wav,Vas+S,ord,G3,f,55,376.0,2928.1,,1074.9,624.5,376.8,269.2
Vas+S-ord-G3-p.wav,Vas+S,ord,G3,p,55,441.6,3692.0,,1053.6,613.7,387.6,269.2
Vas+S-ord-G4-f.wav,Vas+S,ord,G4,f,67,2257.0,,,1080.8,3025.4,376.8,344.5
Vas+S-ord-G4-p.wav,Vas+S,ord,G4,p,67,1925.0,,,1045.7,678.3,387.6,301.5
Vas+S-ord-G5-f.wav,Vas+S,ord,G5,f,79,1177.9,3968.1,,1036.7,689.1,419.9,764.4
Vas+S-ord-G5-p.wav,Vas+S,ord,G5,p,79,1108.3,2886.4,,972.8,689.1,419.9,312.2
