filename,instrument,technique,note,dynamic,midi,lpc_F1,lpc_F2,lpc_F3,fp_centroid,cep_F1_order40,cep_F1_order80,cep_F1_order160
Bn-ord-A#1-ff-N-N.wav,Bn,ord,A#1,ff,34,599.1,1820.5,,1055.0,1722.7,1281.2,1227.4
Bn-ord-A#1-mf-N-N.wav,Bn,ord,A#1,mf,34,522.7,1734.3,,991.9,1733.4,463.0,484.5
Bn-ord-A#1-pp-N-N.wav,Bn,ord,A#1,pp,34,494.1,1992.4,,883.4,1798.0,452.2,193.8
Bn-ord-A#2-ff-N-N.wav,Bn,ord,A#2,ff,46,601.3,2096.6,,1090.6,635.2,549.1,549.1
Bn-ord-A#2-mf-N-T11u.wav,Bn,ord,A#2,mf,46,572.7,1974.4,,1056.5,602.9,527.6,516.8
Bn-ord-A#2-pp-N-N.wav,Bn,ord,A#2,pp,46,551.0,2035.6,,986.0,570.6,516.8,516.8
Bn-ord-A#3-ff-N-N.wav,Bn,ord,A#3,ff,58,678.7,1634.1,,1045.6,721.4,495.3,516.8
Bn-ord-A#3-mf-N-N.wav,Bn,ord,A#3,mf,58,521.0,1631.9,,985.8,667.5,527.6,516.8
Bn-ord-A#3-pp-N-N.wav,Bn,ord,A#3,pp,58,526.2,3975.3,,878.4,624.5,506.0,495.3
Bn-ord-A#4-ff-N-T11u.wav,Bn,ord,A#4,ff,70,881.2,2901.0,,976.5,764.4,613.7,936.7
Bn-ord-A#4-mf-N-T14u.wav,Bn,ord,A#4,mf,70,900.2,3328.8,,957.2,699.8,602.9,495.3
Bn-ord-A#4-pp-N-T13u.wav,Bn,ord,A#4,pp,70,898.7,,,956.5,678.3,559.9,484.5
Bn-ord-A2-ff-N-T11d.wav,Bn,ord,A2,ff,45,687.8,1580.4,,1059.7,689.1,506.0,538.3
Bn-ord-A2-mf-N-N.wav,Bn,ord,A2,mf,45,599.2,1602.0,,983.9,678.3,538.3,538.3
Bn-ord-A2-pp-N-N.wav,Bn,ord,A2,pp,45,568.9,1591.9,,899.1,635.2,538.3,538.3
Bn-ord-A3-ff-N-T14d.wav,Bn,ord,A3,ff,57,875.1,1261.2,,982.2,753.7,570.6,549.1
Bn-ord-A3-mf-N-N.wav,Bn,ord,A3,mf,57,660.3,1656.1,,885.5,699.8,570.6,549.1
Bn-ord-A3-pp-N-T11d.wav,Bn,ord,A3,pp,57,649.6,,,829.5,635.2,570.6,538.3
Bn-ord-A4-ff-N-N.wav,Bn,ord,A4,ff,69,1255.1,3502.1,,1143.9,732.1,656.8,904.4
Bn-ord-A4-mf-N-T14u_R100d.wav,Bn,ord,A4,mf,69,831.6,1445.5,3412.6,922.6,689.1,613.7,882.9
Bn-ord-A4-pp-N-N.wav,Bn,ord,A4,pp,69,855.1,1906.1,,960.1,689.1,689.1,904.4
Bn-ord-B1-ff-N-N.wav,Bn,ord,B1,ff,35,651.3,2066.8,,935.6,3326.9,441.4,495.3
Bn-ord-B1-mf-N-N.wav,Bn,ord,B1,mf,35,556.0,1961.3,,913.1,1798.0,441.4,495.3
Bn-ord-B1-pp-N-T11d.wav,Bn,ord,B1,pp,35,530.3,1639.0,,846.1,3197.7,419.9,506.0
Bn-ord-B2-ff-N-N.wav,Bn,ord,B2,ff,47,721.5,1469.5,,931.3,667.5,538.3,506.0
Bn-ord-B2-mf-N-N.wav,Bn,ord,B2,mf,47,658.1,1539.7,,903.4,667.5,549.1,516.8
Bn-ord-B2-pp-N-N.wav,Bn,ord,B2,pp,47,574.5,1221.1,,773.1,624.5,538.3,506.0
Bn-ord-B3-ff-N-N.wav,Bn,ord,B3,ff,59,564.8,1727.1,,1205.5,721.4,506.0,516.8
Bn-ord-B3-mf-N-N.wav,Bn,ord,B3,mf,59,514.2,1558.4,,1065.6,656.8,538.3,516.8
Bn-ord-B3-pp-N-N.wav,Bn,ord,B3,pp,59,504.9,,,1012.6,624.5,527.6,506.0
Bn-ord-B4-ff-N-N.wav,Bn,ord,B4,ff,71,983.1,2345.7,,1087.4,732.1,624.5,602.9
Bn-ord-B4-mf-N-N.wav,Bn,ord,B4,mf,71,863.5,1088.2,,1044.2,699.8,549.1,506.0
Bn-ord-B4-pp-N-N.wav,Bn,ord,B4,pp,71,632.8,855.5,,1025.8,678.3,559.9,506.0
Bn-ord-C#2-ff-N-N.wav,Bn,ord,C#2,ff,37,683.5,1856.0,,892.3,549.1,570.6,656.8
Bn-ord-C#2-mf-N-N.wav,Bn,ord,C#2,mf,37,650.3,1746.5,,821.9,549.1,559.9,646.0
Bn-ord-C#2-pp-N-N.wav,Bn,ord,C#2,pp,37,642.4,,,737.5,506.0,516.8,656.8
Bn-ord-C#3-ff-N-N.wav,Bn,ord,C#3,ff,49,759.8,1643.9,,1191.0,732.1,527.6,527.6
Bn-ord-C#3-mf-N-R100d.wav,Bn,ord,C#3,mf,49,657.5,1067.9,,1030.3,689.1,452.2,506.0
Bn-ord-C#3-pp-N-N.wav,Bn,ord,C#3,pp,49,546.9,3393.6,,986.6,559.9,506.0,495.3
Bn-ord-C#4-ff-N-N.wav,Bn,ord,C#4,ff,61,581.4,2372.1,,1272.6,656.8,527.6,559.9
Bn-ord-C#4-mf-N-N.wav,Bn,ord,C#4,mf,61,561.9,3881.8,,1208.8,592.2,527.6,570.6
Bn-ord-C#4-pp-N-N.wav,Bn,ord,C#4,pp,61,553.7,3543.6,,1147.7,559.9,527.6,570.6
Bn-ord-C#5-ff-N-N.wav,Bn,ord,C#5,ff,73,770.9,1381.6,,1124.2,742.9,570.6,559.9
Bn-ord-C#5-mf-N-N.wav,Bn,ord,C#5,mf,73,671.3,1126.7,,1110.2,710.6,570.6,559.9
Bn-ord-C#5-pp-N-N.wav,Bn,ord,C#5,pp,73,607.2,1146.7,,1109.0,742.9,581.4,570.6
Bn-ord-C2-ff-N-N.wav,Bn,ord,C2,ff,36,615.9,1903.4,,1036.3,1798.0,463.0,463.0
Bn-ord-C2-mf-N-N.wav,Bn,ord,C2,mf,36,556.2,1879.8,,887.0,1830.3,484.5,452.2
Bn-ord-C2-pp-N-T11d_R100u.wav,Bn,ord,C2,pp,36,559.0,1658.5,,856.1,484.5,419.9,506.0
