filename,instrument,technique,note,dynamic,midi,lpc_F1,lpc_F2,lpc_F3,fp_centroid,cep_F1_order40,cep_F1_order80,cep_F1_order160
ClEb-ord-A#3-ff.wav,ClEb,ord,A#3,ff,58,1804.9,2435.1,3974.8,1138.6,1862.6,2013.4,1561.2
ClEb-ord-A#3-mf.wav,ClEb,ord,A#3,mf,58,1205.0,3182.0,,1063.1,1679.6,1518.1,1571.9
ClEb-ord-A#3-pp.wav,ClEb,ord,A#3,pp,58,3428.5,,,1114.0,3283.8,3143.8,3111.5
ClEb-ord-A#4-ff.wav,ClEb,ord,A#4,ff,70,1673.3,3608.0,,1369.4,2056.4,2067.2,463.0
ClEb-ord-A#4-mf.wav,ClEb,ord,A#4,mf,70,1415.5,3348.6,,1345.7,1625.8,1432.0,473.7
ClEb-ord-A#4-pp.wav,ClEb,ord,A#4,pp,70,520.4,3019.8,,1173.6,3682.2,3391.5,463.0
ClEb-ord-A#5-ff.wav,ClEb,ord,A#5,ff,82,1400.8,2904.9,,959.5,1776.5,947.5,947.5
ClEb-ord-A#5-mf.wav,ClEb,ord,A#5,mf,82,948.9,2860.4,3979.2,951.8,3090.0,936.7,947.5
ClEb-ord-A#5-pp.wav,ClEb,ord,A#5,pp,82,950.0,3021.9,,951.7,2777.8,936.7,947.5
ClEb-ord-A#6-ff.wav,ClEb,ord,A#6,ff,94,1867.7,3741.0,,1455.1,1905.7,1916.5,1873.4
ClEb-ord-A#6-mf.wav,ClEb,ord,A#6,mf,94,1905.2,3810.2,,1280.2,1851.9,1916.5,1894.9
ClEb-ord-A#6-pp.wav,ClEb,ord,A#6,pp,94,1904.9,3809.1,,1212.2,2153.3,1948.8,1905.7
ClEb-ord-C#4-ff.wav,ClEb,ord,C#4,ff,61,1265.9,2520.4,,1124.9,1916.5,2013.4,850.6
ClEb-ord-C#4-mf.wav,ClEb,ord,C#4,mf,61,997.1,1616.8,3883.3,1136.7,1679.6,1507.3,850.6
ClEb-ord-C#4-pp.wav,ClEb,ord,C#4,pp,61,289.3,3589.8,,1084.1,3057.7,1475.0,1442.7
ClEb-ord-C#5-ff.wav,ClEb,ord,C#5,ff,73,1654.0,2902.4,,1666.7,1711.9,1668.8,1690.4
ClEb-ord-C#5-mf.wav,ClEb,ord,C#5,mf,73,1699.1,3455.6,,1603.3,1561.2,1658.1,1690.4
ClEb-ord-C#5-pp.wav,ClEb,ord,C#5,pp,73,561.3,3542.3,,1172.3,3402.2,2810.1,570.6
ClEb-ord-C#6-ff.wav,ClEb,ord,C#6,ff,85,1188.5,3347.1,,1128.0,2261.0,1130.5,1130.5
ClEb-ord-C#6-mf.wav,ClEb,ord,C#6,mf,85,1143.5,3417.5,,1129.5,1238.2,1130.5,1119.7
ClEb-ord-C#6-pp.wav,ClEb,ord,C#6,pp,85,1142.6,2359.6,,1127.4,2314.8,1119.7,1130.5
ClEb-ord-C#7-ff.wav,ClEb,ord,C#7,ff,97,2218.4,,,1528.6,2067.2,2207.2,2207.2
ClEb-ord-C#7-mf.wav,ClEb,ord,C#7,mf,97,2225.1,,,1538.4,2336.4,2250.2,2228.7
ClEb-ord-C#7-pp.wav,ClEb,ord,C#7,pp,97,2230.4,,,1334.5,2325.6,2228.7,2228.7
ClEb-ord-E4-ff.wav,ClEb,ord,E4,ff,64,1715.4,2569.8,,1434.1,1959.5,1668.8,1658.1
ClEb-ord-E4-mf.wav,ClEb,ord,E4,mf,64,1103.1,3858.5,,1133.6,1615.0,1636.5,333.8
